osmid,y,x,highway,street_count,geometry
33957093,14.5885955,120.9865717,,4,POINT (120.9865717 14.5885955)
33957094,14.5896437,120.9862024,,3,POINT (120.9862024 14.5896437)
33957096,14.5901691,120.985568,,3,POINT (120.985568 14.5901691)
33957110,14.5832573,120.9870513,traffic_signals,4,POINT (120.9870513 14.5832573)
33957111,14.5887854,120.9845768,traffic_signals,4,POINT (120.9845768 14.5887854)
33957128,14.5839213,120.9890726,,4,POINT (120.9890726 14.5839213)
33957182,14.5723031,120.999517,,3,POINT (120.999517 14.5723031)
33957187,14.5708731,120.9986958,,3,POINT (120.9986958 14.5708731)
33957196,14.5678763,120.9980103,,3,POINT (120.9980103 14.5678763)
33957197,14.5667366,120.997912,,3,POINT (120.997912 14.5667366)
33957198,14.5661202,120.9983104,,4,POINT (120.9983104 14.5661202)
33957216,14.5646529,120.9994032,,3,POINT (120.9994032 14.5646529)
33957218,14.5648064,120.9997045,,4,POINT (120.9997045 14.5648064)
33957223,14.5664107,120.9989293,,4,POINT (120.9989293 14.5664107)
34010130,14.5813072,120.9946645,,4,POINT (120.9946645 14.5813072)
34010133,14.5813595,120.9949898,,4,POINT (120.9949898 14.5813595)
34010134,14.5780219,120.9952956,,4,POINT (120.9952956 14.5780219)
34010135,14.5814556,120.9957006,,4,POINT (120.9957006 14.5814556)
34010136,14.5801236,120.9958194,,4,POINT (120.9958194 14.5801236)
34010142,14.5801762,120.9965252,,4,POINT (120.9965252 14.5801762)
34010143,14.581567,120.9964268,,3,POINT (120.9964268 14.581567)
34010166,14.58263,120.9971675,traffic_signals,4,POINT (120.9971675 14.58263)
34010168,14.5816859,120.9972102,traffic_signals,4,POINT (120.9972102 14.5816859)
34010172,14.5818076,120.9980146,,3,POINT (120.9980146 14.5818076)
34010240,14.5809502,120.9980571,,4,POINT (120.9980571 14.5809502)
34010247,14.5808635,120.9972735,,4,POINT (120.9972735 14.5808635)
34010248,14.5808224,120.9964718,,4,POINT (120.9964718 14.5808224)
34010249,14.5807768,120.9957637,,4,POINT (120.9957637 14.5807768)
34010250,14.5807358,120.9950462,,3,POINT (120.9950462 14.5807358)
34010271,14.5800496,120.9951005,,3,POINT (120.9951005 14.5800496)
34010316,14.5801881,120.9973042,,4,POINT (120.9973042 14.5801881)
34010317,14.5801384,120.9981284,,4,POINT (120.9981284 14.5801384)
34010342,14.5794982,120.9988564,,3,POINT (120.9988564 14.5794982)
34010343,14.5794892,120.9981836,,4,POINT (120.9981836 14.5794892)
34010344,14.5794539,120.9973584,,4,POINT (120.9973584 14.5794539)
34010345,14.5794521,120.9965736,,4,POINT (120.9965736 14.5794521)
34010346,14.5794359,120.9958715,,4,POINT (120.9958715 14.5794359)
34010347,14.5794194,120.9951576,,4,POINT (120.9951576 14.5794194)
34010414,14.5801139,120.9991492,,3,POINT (120.9991492 14.5801139)
34010428,14.5854487,120.9938121,traffic_signals,4,POINT (120.9938121 14.5854487)
34010440,14.5808749,120.9992324,,3,POINT (120.9992324 14.5808749)
34010445,14.5810396,120.9994181,,4,POINT (120.9994181 14.5810396)
34010461,14.582784,120.997261,traffic_signals,4,POINT (120.997261 14.582784)
34010462,14.585506,120.9938892,traffic_signals,4,POINT (120.9938892 14.585506)
34010541,14.5819033,120.9980374,,3,POINT (120.9980374 14.5819033)
34010588,14.5833402,120.9981263,,3,POINT (120.9981263 14.5833402)
34010589,14.5837717,120.9985538,,4,POINT (120.9985538 14.5837717)
34010590,14.584209,120.998932,,4,POINT (120.998932 14.584209)
34010591,14.5846152,120.9995282,,4,POINT (120.9995282 14.5846152)
34011580,14.57241,120.9903166,traffic_signals,4,POINT (120.9903166 14.57241)
34011581,14.5747155,120.9890163,traffic_signals,4,POINT (120.9890163 14.5747155)
34011582,14.5737277,120.9895697,traffic_signals,4,POINT (120.9895697 14.5737277)
34011583,14.576069,120.9882534,traffic_signals,4,POINT (120.9882534 14.576069)
34012930,14.5692039,120.9874615,,3,POINT (120.9874615 14.5692039)
34012941,14.5757596,120.9875511,,3,POINT (120.9875511 14.5757596)
34012966,14.5774148,120.9813237,traffic_signals,4,POINT (120.9813237 14.5774148)
34012968,14.5798981,120.9860574,traffic_signals,4,POINT (120.9860574 14.5798981)
34012971,14.5777109,120.9818888,,3,POINT (120.9818888 14.5777109)
34012979,14.5848597,120.9816928,,4,POINT (120.9816928 14.5848597)
34012982,14.5841711,120.982112,,4,POINT (120.982112 14.5841711)
34012983,14.5839357,120.982032,,3,POINT (120.982032 14.5839357)
34012986,14.5836061,120.9815257,,3,POINT (120.9815257 14.5836061)
34012999,14.5833443,120.9815963,,3,POINT (120.9815963 14.5833443)
34013001,14.5846299,120.9808927,,3,POINT (120.9808927 14.5846299)
34013002,14.5854741,120.980328,,3,POINT (120.980328 14.5854741)
34013006,14.5839415,120.9800164,traffic_signals,4,POINT (120.9800164 14.5839415)
34013011,14.5912332,120.9711853,crossing,4,POINT (120.9711853 14.5912332)
34013013,14.5915104,120.9716867,,3,POINT (120.9716867 14.5915104)
43084127,14.6208619,120.9918638,,4,POINT (120.9918638 14.6208619)
43085033,14.6161549,120.9888117,,6,POINT (120.9888117 14.6161549)
43086336,14.6198124,120.9928643,,4,POINT (120.9928643 14.6198124)
43087636,14.612971,120.9897513,traffic_signals,4,POINT (120.9897513 14.612971)
43087964,14.617663,120.994899,traffic_signals,4,POINT (120.994899 14.617663)
43088582,14.6166144,120.9959036,,4,POINT (120.9959036 14.6166144)
43095790,14.6229377,120.9898802,,4,POINT (120.9898802 14.6229377)
43095791,14.6219158,120.9908572,,4,POINT (120.9908572 14.6219158)
43095792,14.618731,120.9938776,traffic_signals,4,POINT (120.9938776 14.618731)
43095794,14.6155807,120.99693,traffic_signals,4,POINT (120.99693 14.6155807)
43095796,14.6144649,120.997967,traffic_signals,4,POINT (120.997967 14.6144649)
43095899,14.6122811,120.9955706,,3,POINT (120.9955706 14.6122811)
43095938,14.6133727,120.9945328,,4,POINT (120.9945328 14.6133727)
43097195,14.6144118,120.9934892,,4,POINT (120.9934892 14.6144118)
43097196,14.6154843,120.9924981,,4,POINT (120.9924981 14.6154843)
43097197,14.6165714,120.9914952,,4,POINT (120.9914952 14.6165714)
43097200,14.6176177,120.9904833,,4,POINT (120.9904833 14.6176177)
43097202,14.6186881,120.9894614,,4,POINT (120.9894614 14.6186881)
43098358,14.6241818,120.9857574,,6,POINT (120.9857574 14.6241818)
43099599,14.6241173,120.9873875,,4,POINT (120.9873875 14.6241173)
43100134,14.6225119,120.9865223,,4,POINT (120.9865223 14.6225119)
43100136,14.6241506,120.9865616,,4,POINT (120.9865616 14.6241506)
43100137,14.6246209,120.9865811,,4,POINT (120.9865811 14.6246209)
43100139,14.6258401,120.9866336,,4,POINT (120.9866336 14.6258401)
43100226,14.6254344,120.9871069,,3,POINT (120.9871069 14.6254344)
43100654,14.625435,120.9866042,,4,POINT (120.9866042 14.625435)
43100655,14.6254866,120.9840009,,4,POINT (120.9840009 14.6254866)
43100709,14.6272541,120.985024,,4,POINT (120.985024 14.6272541)
43101136,14.6254677,120.9849558,,4,POINT (120.9849558 14.6254677)
43101137,14.6242031,120.9849244,,4,POINT (120.9849244 14.6242031)
43101177,14.6233542,120.9839547,,4,POINT (120.9839547 14.6233542)
43101336,14.6242262,120.983973,,4,POINT (120.983973 14.6242262)
43101713,14.6254514,120.9857758,,4,POINT (120.9857758 14.6254514)
43101715,14.6265873,120.9858133,,4,POINT (120.9858133 14.6265873)
43102191,14.6226247,120.985689,,3,POINT (120.985689 14.6226247)
43102240,14.6237928,120.9849065,,4,POINT (120.9849065 14.6237928)
43102851,14.6227122,120.9848893,,3,POINT (120.9848893 14.6227122)
43104037,14.6227758,120.983936,,3,POINT (120.983936 14.6227758)
43104072,14.6241321,120.988208,,4,POINT (120.988208 14.6241321)
43104385,14.6226442,120.9881974,,4,POINT (120.9881974 14.6226442)
43104386,14.6216164,120.988183,,3,POINT (120.988183 14.6216164)
43104695,14.6222606,120.9873361,,3,POINT (120.9873361 14.6222606)
50613603,14.6180352,120.9624718,,4,POINT (120.9624718 14.6180352)
50613617,14.6182607,120.963631,,3,POINT (120.963631 14.6182607)
55554364,14.5764533,120.989097,,4,POINT (120.989097 14.5764533)
55561657,14.590474,120.9708788,,3,POINT (120.9708788 14.590474)
55875163,14.6192635,120.9599701,,3,POINT (120.9599701 14.6192635)
56110088,14.6204705,120.9653936,,4,POINT (120.9653936 14.6204705)
56110350,14.6154646,120.9663364,,4,POINT (120.9663364 14.6154646)
56110351,14.6128652,120.9663863,,4,POINT (120.9663863 14.6128652)
56110607,14.6152853,120.9668661,,4,POINT (120.9668661 14.6152853)
56111440,14.6161536,120.9687639,,4,POINT (120.9687639 14.6161536)
56111441,14.6135272,120.9678814,,4,POINT (120.9678814 14.6135272)
56111443,14.6128816,120.9676682,,4,POINT (120.9676682 14.6128816)
56112403,14.6078667,120.9692314,,4,POINT (120.9692314 14.6078667)
56112423,14.62039,120.9599155,traffic_signals,4,POINT (120.9599155 14.62039)
56113537,14.61677,120.9772326,traffic_signals,4,POINT (120.9772326 14.61677)
56113540,14.6270297,120.9786773,traffic_signals,4,POINT (120.9786773 14.6270297)
56114965,14.6196194,120.9776402,traffic_signals,4,POINT (120.9776402 14.6196194)
56115213,14.6202573,120.9715768,traffic_signals,4,POINT (120.9715768 14.6202573)
56115214,14.6208377,120.9697133,,3,POINT (120.9697133 14.6208377)
56115218,14.6206495,120.966213,,3,POINT (120.966213 14.6206495)
56116717,14.6061415,120.9748276,traffic_signals,4,POINT (120.9748276 14.6061415)
56116718,14.6082147,120.975497,traffic_signals,4,POINT (120.975497 14.6082147)
56118726,14.6167498,120.9773731,traffic_signals,4,POINT (120.9773731 14.6167498)
56118764,14.6061054,120.9749341,traffic_signals,4,POINT (120.9749341 14.6061054)
56118765,14.6082035,120.9756507,traffic_signals,4,POINT (120.9756507 14.6082035)
56118768,14.6138514,120.9766955,traffic_signals,4,POINT (120.9766955 14.6138514)
56118771,14.6196069,120.977757,traffic_signals,4,POINT (120.977757 14.6196069)
56118772,14.6233046,120.9782602,traffic_signals,4,POINT (120.9782602 14.6233046)
56118773,14.6270621,120.9788271,traffic_signals,4,POINT (120.9788271 14.6270621)
56119586,14.6096666,120.9691159,traffic_signals,5,POINT (120.9691159 14.6096666)
56125468,14.6039426,120.9806035,traffic_signals,4,POINT (120.9806035 14.6039426)
56125470,14.6066217,120.9734967,,4,POINT (120.9734967 14.6066217)
56125473,14.6058323,120.970236,,4,POINT (120.970236 14.6058323)
56128104,14.6209542,120.9779369,traffic_signals,4,POINT (120.9779369 14.6209542)
56128107,14.6206738,120.9800887,,4,POINT (120.9800887 14.6206738)
56128108,14.6206103,120.9828698,traffic_signals,4,POINT (120.9828698 14.6206103)
56128248,14.6219071,120.9801119,,4,POINT (120.9801119 14.6219071)
56128264,14.6218644,120.9819413,,4,POINT (120.9819413 14.6218644)
56128556,14.6226368,120.9819554,,4,POINT (120.9819554 14.6226368)
56128557,14.6206344,120.9819154,,4,POINT (120.9819154 14.6206344)
56128558,14.6193925,120.9818607,,4,POINT (120.9818607 14.6193925)
56128559,14.6167392,120.9817851,,4,POINT (120.9817851 14.6167392)
56128820,14.6181394,120.981835,,4,POINT (120.981835 14.6181394)
56128822,14.6181886,120.9800194,,4,POINT (120.9800194 14.6181886)
56128834,14.6218944,120.9810283,,4,POINT (120.9810283 14.6218944)
56128839,14.6206612,120.9809996,,4,POINT (120.9809996 14.6206612)
56128934,14.6227218,120.981037,,3,POINT (120.981037 14.6227218)
56128935,14.6194218,120.9809537,,4,POINT (120.9809537 14.6194218)
56128936,14.6181686,120.9809231,,4,POINT (120.9809231 14.6181686)
56129176,14.6194405,120.9800302,,4,POINT (120.9800302 14.6194405)
56129177,14.6165953,120.9799672,,4,POINT (120.9799672 14.6165953)
56130047,14.6318703,120.9917148,,3,POINT (120.9917148 14.6318703)
56130162,14.6314061,120.99156,,4,POINT (120.99156 14.6314061)
59738820,14.6052978,120.9880224,traffic_signals,3,POINT (120.9880224 14.6052978)
59738977,14.6017676,120.9881513,traffic_signals,4,POINT (120.9881513 14.6017676)
59739000,14.6042628,120.9877589,,3,POINT (120.9877589 14.6042628)
59739001,14.6030726,120.9888487,,3,POINT (120.9888487 14.6030726)
59739002,14.6016639,120.9880946,traffic_signals,4,POINT (120.9880946 14.6016639)
59739032,14.600484,120.9874448,,4,POINT (120.9874448 14.600484)
59739250,14.6050605,120.9879649,,3,POINT (120.9879649 14.6050605)
59739318,14.6090633,120.9966149,traffic_signals,4,POINT (120.9966149 14.6090633)
59739319,14.6075546,120.9949539,traffic_signals,4,POINT (120.9949539 14.6075546)
59739320,14.6062056,120.9934781,,3,POINT (120.9934781 14.6062056)
59739383,14.6099149,120.9863654,,3,POINT (120.9863654 14.6099149)
59739384,14.6097716,120.9861943,traffic_signals,4,POINT (120.9861943 14.6097716)
59739386,14.6062152,120.9888933,,3,POINT (120.9888933 14.6062152)
59739389,14.6067134,120.9894467,traffic_signals,4,POINT (120.9894467 14.6067134)
59739398,14.6057028,120.9883241,,4,POINT (120.9883241 14.6057028)
59739400,14.606328,120.9867497,,3,POINT (120.9867497 14.606328)
59739404,14.6053508,120.9877255,,3,POINT (120.9877255 14.6053508)
59739426,14.6129615,120.9875266,,3,POINT (120.9875266 14.6129615)
59739488,14.614481,120.9914081,,4,POINT (120.9914081 14.614481)
59739489,14.6134203,120.9924164,,4,POINT (120.9924164 14.6134203)
59739530,14.6096096,120.995053,,4,POINT (120.995053 14.6096096)
59739537,14.6106947,120.9940188,,3,POINT (120.9940188 14.6106947)
59739543,14.6085934,120.9916699,,3,POINT (120.9916699 14.6085934)
59739547,14.6050367,120.996121,,3,POINT (120.996121 14.6050367)
59739550,14.6080031,120.9932591,traffic_signals,6,POINT (120.9932591 14.6080031)
59739552,14.6033498,120.996713,,3,POINT (120.996713 14.6033498)
60446869,14.6187699,120.99826,,4,POINT (120.99826 14.6187699)
60446872,14.617054,120.998483,,3,POINT (120.998483 14.617054)
60447255,14.6247529,120.9901151,,4,POINT (120.9901151 14.6247529)
60447259,14.6239054,120.9909599,,4,POINT (120.9909599 14.6239054)
60447260,14.6229051,120.9919189,,4,POINT (120.9919189 14.6229051)
60447297,14.618638,120.9959621,,3,POINT (120.9959621 14.618638)
60447298,14.6196989,120.9949546,,4,POINT (120.9949546 14.6196989)
60447301,14.620758,120.9939413,,4,POINT (120.9939413 14.620758)
60447302,14.6218138,120.9929159,,4,POINT (120.9929159 14.6218138)
60447304,14.6233543,120.992401,,3,POINT (120.992401 14.6233543)
60447306,14.6223195,120.9934649,,4,POINT (120.9934649 14.6223195)
60447312,14.6212287,120.9944464,,4,POINT (120.9944464 14.6212287)
60447329,14.6201742,120.9954732,,4,POINT (120.9954732 14.6201742)
60447330,14.6191117,120.9964807,,4,POINT (120.9964807 14.6191117)
60447336,14.6180798,120.9974892,,4,POINT (120.9974892 14.6180798)
60447372,14.6149586,120.9985041,,3,POINT (120.9985041 14.6149586)
60447377,14.6160667,120.9974547,,4,POINT (120.9974547 14.6160667)
60447383,14.6171526,120.9964737,,4,POINT (120.9964737 14.6171526)
60447543,14.6181825,120.9954569,,4,POINT (120.9954569 14.6181825)
60447544,14.6192234,120.9944322,,4,POINT (120.9944322 14.6192234)
60447545,14.620286,120.9934133,,4,POINT (120.9934133 14.620286)
60447546,14.6213538,120.9924099,,4,POINT (120.9924099 14.6213538)
60447547,14.6224183,120.9913965,,4,POINT (120.9913965 14.6224183)
60447703,14.6168421,121.0005467,,3,POINT (121.0005467 14.6168421)
60447745,14.6179092,120.9994818,,4,POINT (120.9994818 14.6179092)
60448303,14.6241208,120.9912002,,3,POINT (120.9912002 14.6241208)
60448381,14.6245107,120.9898549,,4,POINT (120.9898549 14.6245107)
60448383,14.6231367,120.9921675,,4,POINT (120.9921675 14.6231367)
60448384,14.622062,120.9931826,,4,POINT (120.9931826 14.622062)
60448385,14.6210056,120.9942068,,4,POINT (120.9942068 14.6210056)
60448390,14.6236436,120.9906735,,4,POINT (120.9906735 14.6236436)
60448397,14.6226525,120.9916478,,4,POINT (120.9916478 14.6226525)
60448400,14.6215845,120.9926569,,4,POINT (120.9926569 14.6215845)
60724535,14.6240394,120.9893157,,3,POINT (120.9893157 14.6240394)
60724646,14.6231837,120.9901547,,4,POINT (120.9901547 14.6231837)
60724647,14.622165,120.9911246,,4,POINT (120.9911246 14.622165)
60724648,14.6211171,120.9921442,,4,POINT (120.9921442 14.6211171)
60724649,14.6200489,120.9931346,,4,POINT (120.9931346 14.6200489)
60724650,14.6189983,120.9941704,,4,POINT (120.9941704 14.6189983)
60724651,14.6179275,120.9951748,,4,POINT (120.9951748 14.6179275)
60724652,14.6168945,120.9961944,,4,POINT (120.9961944 14.6168945)
60724653,14.6158382,120.9972021,,4,POINT (120.9972021 14.6158382)
60724654,14.614729,120.9982575,,3,POINT (120.9982575 14.614729)
61090297,14.6184088,120.9957109,,3,POINT (120.9957109 14.6184088)
61090303,14.6194547,120.9946917,,4,POINT (120.9946917 14.6194547)
61090304,14.6205231,120.9936731,,4,POINT (120.9936731 14.6205231)
61090305,14.6214753,120.9947159,,3,POINT (120.9947159 14.6214753)
61090307,14.619354,120.9967422,,4,POINT (120.9967422 14.619354)
61090308,14.6183326,120.9977587,,4,POINT (120.9977587 14.6183326)
61090309,14.6204177,120.9957256,,4,POINT (120.9957256 14.6204177)
61090312,14.6199301,120.9952162,,4,POINT (120.9952162 14.6199301)
61090313,14.618884,120.9962303,,3,POINT (120.9962303 14.618884)
61090370,14.6120383,120.9999008,,4,POINT (120.9999008 14.6120383)
61090371,14.6141857,121.0032621,,3,POINT (121.0032621 14.6141857)
61090372,14.613859,121.0030001,,4,POINT (121.0030001 14.613859)
61090375,14.6134435,121.0010809,,3,POINT (121.0010809 14.6134435)
61090445,14.6164156,121.001581,,4,POINT (121.001581 14.6164156)
61090447,14.6155439,121.0013345,,4,POINT (121.0013345 14.6155439)
61090449,14.614689,121.0013716,,4,POINT (121.0013716 14.614689)
61090731,14.6141136,120.9998448,,3,POINT (120.9998448 14.6141136)
61090732,14.6141539,120.9999422,,3,POINT (120.9999422 14.6141539)
61090733,14.6141358,121.000491,,3,POINT (121.000491 14.6141358)
61090734,14.6139072,121.0007662,,3,POINT (121.0007662 14.6139072)
61090936,14.6122394,121.0012521,,3,POINT (121.0012521 14.6122394)
61090938,14.6110653,121.0015194,,4,POINT (121.0015194 14.6110653)
61090963,14.6123794,121.0020149,,4,POINT (121.0020149 14.6123794)
61090965,14.6129568,121.0034126,,4,POINT (121.0034126 14.6129568)
61090967,14.6136114,121.004026,,4,POINT (121.004026 14.6136114)
61090968,14.614364,121.0044741,,1,POINT (121.0044741 14.614364)
61090983,14.6130413,121.0049891,,4,POINT (121.0049891 14.6130413)
61090985,14.6121496,121.0041784,,4,POINT (121.0041784 14.6121496)
61091100,14.6112125,120.9945464,traffic_signals,4,POINT (120.9945464 14.6112125)
61091102,14.6148805,120.9985895,,3,POINT (120.9985895 14.6148805)
61091103,14.6138528,120.9995795,,4,POINT (120.9995795 14.6138528)
61091676,14.6022659,121.0117583,traffic_signals,4,POINT (121.0117583 14.6022659)
61091677,14.6028723,121.0159493,traffic_signals,4,POINT (121.0159493 14.6028723)
61677561,14.6024327,121.0161055,,3,POINT (121.0161055 14.6024327)
61677582,14.6024596,121.016301,,3,POINT (121.016301 14.6024596)
61677612,14.6033972,121.0177362,,3,POINT (121.0177362 14.6033972)
61677648,14.602294,121.0172184,,3,POINT (121.0172184 14.602294)
61677668,14.603083,121.0183954,,3,POINT (121.0183954 14.603083)
61677698,14.6034723,121.018697,,4,POINT (121.018697 14.6034723)
61677753,14.6019854,121.0162537,,3,POINT (121.0162537 14.6019854)
61677765,14.601422,121.0190664,,3,POINT (121.0190664 14.601422)
61677813,14.6007937,121.0170263,,3,POINT (121.0170263 14.6007937)
61677814,14.6006937,121.0166834,,3,POINT (121.0166834 14.6006937)
61677834,14.6018548,121.017022,,3,POINT (121.017022 14.6018548)
61677847,14.6008969,121.0173391,,3,POINT (121.0173391 14.6008969)
