osmid,y,x,street_count,highway,geometry
8314741016,10.3645893,123.9030629,1,,POINT (123.9030629 10.3645893)
8314746171,10.3296992,123.8880935,1,,POINT (123.8880935 10.3296992)
8314747521,10.3639273,123.9033151,3,,POINT (123.9033151 10.3639273)
8314759927,10.2816499,123.8774198,1,,POINT (123.8774198 10.2816499)
8314760405,10.2763439,123.8483945,3,,POINT (123.8483945 10.2763439)
8314763979,10.3346046,123.8929751,1,,POINT (123.8929751 10.3346046)
8314763983,10.3346272,123.8935082,3,,POINT (123.8935082 10.3346272)
8314778566,10.3273956,123.893348,1,,POINT (123.893348 10.3273956)
8314793379,10.2959256,123.8803272,3,,POINT (123.8803272 10.2959256)
8314793393,10.2955304,123.8804177,3,,POINT (123.8804177 10.2955304)
8314802868,10.3881167,123.9206502,1,,POINT (123.9206502 10.3881167)
8314802869,10.3882883,123.9206913,3,,POINT (123.9206913 10.3882883)
8314802870,10.3881726,123.9206716,3,,POINT (123.9206716 10.3881726)
8314802873,10.3882321,123.9203994,1,,POINT (123.9203994 10.3882321)
8314804258,10.3884234,123.9203672,3,,POINT (123.9203672 10.3884234)
8314804259,10.3885382,123.9204463,1,,POINT (123.9204463 10.3885382)
8314805041,10.2768699,123.8483727,1,,POINT (123.8483727 10.2768699)
8314820742,10.3328786,123.8918209,3,,POINT (123.8918209 10.3328786)
8314820948,10.3871683,123.9213649,3,,POINT (123.9213649 10.3871683)
8314820950,10.3871775,123.921707,1,,POINT (123.921707 10.3871775)
8314827487,10.3885382,123.9202733,1,,POINT (123.9202733 10.3885382)
8314834474,10.2720853,123.8476867,3,,POINT (123.8476867 10.2720853)
8314834480,10.2721576,123.8474594,1,,POINT (123.8474594 10.2721576)
8314842318,10.3363145,123.8943833,1,,POINT (123.8943833 10.3363145)
8314856079,10.3411115,123.8920928,3,,POINT (123.8920928 10.3411115)
8314856914,10.3107387,123.9203166,3,,POINT (123.9203166 10.3107387)
8314859658,10.3852103,123.9213603,3,,POINT (123.9213603 10.3852103)
