osmid,y,x,street_count,highway,ref,geometry
325107070,14.3027487,120.9668854,3,,,POINT (120.9668854 14.3027487)
325107091,14.3012484,120.9669401,3,,,POINT (120.9669401 14.3012484)
325107109,14.3036536,120.9681441,4,,,POINT (120.9681441 14.3036536)
325107517,14.3007045,120.9662825,1,turning_circle,,POINT (120.9662825 14.3007045)
325107519,14.3010262,120.9663244,3,,,POINT (120.9663244 14.3010262)
325107556,14.3030134,120.9671074,3,,,POINT (120.9671074 14.3030134)
325107601,14.3016092,120.9675358,3,,,POINT (120.9675358 14.3016092)
325107607,14.3010768,120.9672626,3,,,POINT (120.9672626 14.3010768)
325107645,14.2997193,120.9663278,3,,,POINT (120.9663278 14.2997193)
325108222,14.3040135,120.9681372,4,,,POINT (120.9681372 14.3040135)
325108227,14.3022264,120.9700062,4,,,POINT (120.9700062 14.3022264)
325108312,14.3034314,120.9676099,1,turning_circle,,POINT (120.9676099 14.3034314)
325108348,14.3035613,120.9686083,3,,,POINT (120.9686083 14.3035613)
325108385,14.303042,120.9698087,3,,,POINT (120.9698087 14.303042)
325108390,14.302675,120.9684743,3,,,POINT (120.9684743 14.302675)
325108421,14.3023259,120.968604,3,,,POINT (120.968604 14.3023259)
325108481,14.3020177,120.9698079,3,,,POINT (120.9698079 14.3020177)
325108488,14.3018327,120.9689558,3,,,POINT (120.9689558 14.3018327)
325108582,14.3037765,120.9713862,3,,,POINT (120.9713862 14.3037765)
325108583,14.3034937,120.9709716,3,,,POINT (120.9709716 14.3034937)
325108682,14.302729,120.9698862,3,,,POINT (120.9698862 14.302729)
325108690,14.3035088,120.9717427,3,,,POINT (120.9717427 14.3035088)
325108739,14.3033456,120.971348,1,,,POINT (120.971348 14.3033456)
325108740,14.3032406,120.9714385,3,,,POINT (120.9714385 14.3032406)
325108840,14.3033243,120.9702616,3,,,POINT (120.9702616 14.3033243)
325109637,14.3019402,120.966123,4,,,POINT (120.966123 14.3019402)
325110221,14.3018557,120.9696563,3,,,POINT (120.9696563 14.3018557)
325110798,14.3048222,120.9715933,3,,,POINT (120.9715933 14.3048222)
325110800,14.3053471,120.9718755,4,,,POINT (120.9718755 14.3053471)
325110804,14.3064558,120.9709937,3,,,POINT (120.9709937 14.3064558)
325110808,14.3074219,120.970067,3,,,POINT (120.970067 14.3074219)
325111252,14.3117519,120.9496282,3,,,POINT (120.9496282 14.3117519)
325111656,14.3221133,120.9442577,3,,,POINT (120.9442577 14.3221133)
325111657,14.3228745,120.9465309,3,,,POINT (120.9465309 14.3228745)
325111658,14.3232811,120.9498097,3,,,POINT (120.9498097 14.3232811)
325111766,14.3223479,120.9447324,3,,,POINT (120.9447324 14.3223479)
325112316,14.3245719,120.9497199,4,,,POINT (120.9497199 14.3245719)
325112318,14.325612,120.9495176,3,,,POINT (120.9495176 14.325612)
325112319,14.3262851,120.9486226,3,,,POINT (120.9486226 14.3262851)
325112456,14.3243574,120.9489274,3,,,POINT (120.9489274 14.3243574)
325112526,14.3256931,120.9485271,3,,,POINT (120.9485271 14.3256931)
325112706,14.3257689,120.9488577,3,,,POINT (120.9488577 14.3257689)
325112707,14.3244364,120.9492192,3,,,POINT (120.9492192 14.3244364)
325112761,14.325835,120.9491267,3,,,POINT (120.9491267 14.325835)
325112881,14.3244113,120.9485179,3,,,POINT (120.9485179 14.3244113)
325112919,14.3240016,120.9486303,3,,,POINT (120.9486303 14.3240016)
325112942,14.3235853,120.9487446,3,,,POINT (120.9487446 14.3235853)
325112943,14.3230954,120.947083,3,,,POINT (120.947083 14.3230954)
325113699,14.3172763,120.9437837,1,,,POINT (120.9437837 14.3172763)
325113700,14.3172106,120.945537,2,,,POINT (120.945537 14.3172106)
325113767,14.3174922,120.9464437,3,,,POINT (120.9464437 14.3174922)
325114020,14.3173371,120.9459448,3,,,POINT (120.9459448 14.3173371)
325114042,14.3176436,120.9458752,3,,,POINT (120.9458752 14.3176436)
325114121,14.3193321,120.945348,3,,,POINT (120.945348 14.3193321)
325114127,14.3200834,120.9453402,3,,,POINT (120.9453402 14.3200834)
325114194,14.3198418,120.9486737,3,,,POINT (120.9486737 14.3198418)
325114195,14.3185922,120.9455214,4,,,POINT (120.9455214 14.3185922)
325114259,14.3200376,120.9474651,3,,,POINT (120.9474651 14.3200376)
325114272,14.3188963,120.9470262,4,,,POINT (120.9470262 14.3188963)
325114515,14.319644,120.9467886,3,,,POINT (120.9467886 14.319644)
325114530,14.3180171,120.9468863,1,turning_circle,,POINT (120.9468863 14.3180171)
325114580,14.3178976,120.9479945,3,,,POINT (120.9479945 14.3178976)
325114686,14.3178492,120.9473634,3,,,POINT (120.9473634 14.3178492)
325114893,14.3179935,120.9487821,3,,,POINT (120.9487821 14.3179935)
325115206,14.320745,120.9497443,3,,,POINT (120.9497443 14.320745)
325115210,14.3200298,120.948959,3,,,POINT (120.948959 14.3200298)
325115411,14.3186781,120.9479044,3,,,POINT (120.9479044 14.3186781)
325115862,14.3183601,120.9455441,2,,,POINT (120.9455441 14.3183601)
325116835,14.2920659,120.972875,4,,,POINT (120.972875 14.2920659)
325117349,14.2931759,120.9749783,4,,,POINT (120.9749783 14.2931759)
325117786,14.2933973,120.9753719,3,,,POINT (120.9753719 14.2933973)
325117787,14.2930245,120.9760762,4,,,POINT (120.9760762 14.2930245)
325118186,14.298848,120.9710233,3,,,POINT (120.9710233 14.298848)
325118756,14.2990498,120.9696505,4,,,POINT (120.9696505 14.2990498)
325118786,14.2950875,120.9719294,3,,,POINT (120.9719294 14.2950875)
325119060,14.2937665,120.9734553,3,,,POINT (120.9734553 14.2937665)
325119372,14.2964703,120.9700607,3,,,POINT (120.9700607 14.2964703)
325119520,14.2960972,120.9727961,3,,,POINT (120.9727961 14.2960972)
325119991,14.2940126,120.9757961,3,,,POINT (120.9757961 14.2940126)
325122380,14.2930104,120.9555116,3,,,POINT (120.9555116 14.2930104)
325123192,14.2944528,120.9562145,3,,,POINT (120.9562145 14.2944528)
325123282,14.2947601,120.9569079,3,,,POINT (120.9569079 14.2947601)
325123384,14.2921901,120.9568548,3,,,POINT (120.9568548 14.2921901)
325123531,14.2920285,120.9561025,3,,,POINT (120.9561025 14.2920285)
325123562,14.2935451,120.9567703,3,,,POINT (120.9567703 14.2935451)
325123650,14.2930704,120.9575441,3,,,POINT (120.9575441 14.2930704)
325124074,14.2904049,120.9576784,3,,,POINT (120.9576784 14.2904049)
325124166,14.2916076,120.9554512,3,,,POINT (120.9554512 14.2916076)
325124208,14.291135,120.954214,3,,,POINT (120.954214 14.291135)
325124388,14.2898579,120.9538787,3,,,POINT (120.9538787 14.2898579)
325124394,14.2899899,120.9545266,3,,,POINT (120.9545266 14.2899899)
325124423,14.29146,120.9548037,3,,,POINT (120.9548037 14.29146)
325124645,14.2940712,120.9571757,3,,,POINT (120.9571757 14.2940712)
325124753,14.2917807,120.9569745,3,,,POINT (120.9569745 14.2917807)
325125861,14.2880936,120.9592187,4,traffic_signals,,POINT (120.9592187 14.2880936)
325125864,14.2876887,120.955421,3,,,POINT (120.955421 14.2876887)
325126284,14.2859772,120.9584284,3,,,POINT (120.9584284 14.2859772)
325126468,14.2877387,120.9558769,3,,,POINT (120.9558769 14.2877387)
325126835,14.2863875,120.9569746,4,,,POINT (120.9569746 14.2863875)
325126867,14.2894126,120.957179,3,,,POINT (120.957179 14.2894126)
325126975,14.2864074,120.9574603,3,,,POINT (120.9574603 14.2864074)
325126978,14.287891,120.9572646,4,,,POINT (120.9572646 14.287891)
325126985,14.2879418,120.9577268,4,,,POINT (120.9577268 14.2879418)
325127830,14.2917516,120.9597366,3,,,POINT (120.9597366 14.2917516)
325128017,14.29138,120.961854,3,,,POINT (120.961854 14.29138)
325128026,14.2900399,120.9627254,3,,,POINT (120.9627254 14.2900399)
325168722,14.2727326,120.9660172,3,,,POINT (120.9660172 14.2727326)
325168766,14.2782652,120.9638743,4,,,POINT (120.9638743 14.2782652)
325168882,14.2956392,120.9571078,3,,,POINT (120.9571078 14.2956392)
325168972,14.3044315,120.9538253,4,,,POINT (120.9538253 14.3044315)
325621738,14.3081922,120.9559381,3,,,POINT (120.9559381 14.3081922)
325621740,14.3074721,120.9535675,3,,,POINT (120.9535675 14.3074721)
325622957,14.303033,120.9658794,3,,,POINT (120.9658794 14.303033)
325622959,14.3026214,120.9659655,3,,,POINT (120.9659655 14.3026214)
325623134,14.3059426,120.9721857,4,,,POINT (120.9721857 14.3059426)
325623853,14.3514733,120.9441763,3,,,POINT (120.9441763 14.3514733)
325624133,14.3518417,120.9448298,4,,,POINT (120.9448298 14.3518417)
325624294,14.3521126,120.9446755,3,,,POINT (120.9446755 14.3521126)
325624446,14.3523091,120.9448948,3,,,POINT (120.9448948 14.3523091)
325624448,14.3524904,120.9450512,3,,,POINT (120.9450512 14.3524904)
325624455,14.3525712,120.9435798,3,,,POINT (120.9435798 14.3525712)
325783901,14.3093617,120.9684632,3,,,POINT (120.9684632 14.3093617)
325783937,14.3138018,120.9577641,4,,,POINT (120.9577641 14.3138018)
325784077,14.3107161,120.9711632,3,,,POINT (120.9711632 14.3107161)
325784278,14.3090132,120.9767683,3,,,POINT (120.9767683 14.3090132)
325784330,14.3096646,120.9765507,3,,,POINT (120.9765507 14.3096646)
325784518,14.3115879,120.9761503,3,,,POINT (120.9761503 14.3115879)
325784580,14.3119678,120.9750256,3,,,POINT (120.9750256 14.3119678)
325784722,14.3106565,120.9709793,2,,,POINT (120.9709793 14.3106565)
325784841,14.3105413,120.9700519,3,,,POINT (120.9700519 14.3105413)
325784887,14.312257,120.9706886,4,,,POINT (120.9706886 14.312257)
325784920,14.3125864,120.9708642,4,,,POINT (120.9708642 14.3125864)
325785714,14.3191314,120.9762029,3,,,POINT (120.9762029 14.3191314)
325786311,14.3242491,120.9589265,4,,,POINT (120.9589265 14.3242491)
325786441,14.3182411,120.9813716,4,,,POINT (120.9813716 14.3182411)
325786537,14.3186867,120.9818043,4,,,POINT (120.9818043 14.3186867)
325786642,14.3194579,120.9811173,4,,,POINT (120.9811173 14.3194579)
325786790,14.3200733,120.9817316,4,crossing,,POINT (120.9817316 14.3200733)
325789204,14.2627875,120.9863458,3,,,POINT (120.9863458 14.2627875)
325789486,14.2641958,120.9861747,3,,,POINT (120.9861747 14.2641958)
325789796,14.2659114,120.9866167,3,,,POINT (120.9866167 14.2659114)
325790080,14.2672533,120.9858551,4,,,POINT (120.9858551 14.2672533)
325790168,14.2679422,120.9860211,3,,,POINT (120.9860211 14.2679422)
325790674,14.2684027,120.9872624,3,,,POINT (120.9872624 14.2684027)
325790720,14.2683596,120.9876548,3,,,POINT (120.9876548 14.2683596)
325790828,14.268096,120.9879813,3,,,POINT (120.9879813 14.268096)
325791017,14.2687407,120.9873143,3,,,POINT (120.9873143 14.2687407)
325791178,14.2692824,120.9881374,3,,,POINT (120.9881374 14.2692824)
325791231,14.2696421,120.9874539,3,,,POINT (120.9874539 14.2696421)
325791557,14.2709998,120.9882132,3,,,POINT (120.9882132 14.2709998)
325791588,14.2709263,120.9875674,3,,,POINT (120.9875674 14.2709263)
325791629,14.2712332,120.9875372,3,,,POINT (120.9875372 14.2712332)
325791799,14.2725631,120.9873972,3,,,POINT (120.9873972 14.2725631)
325792300,14.2762723,120.9870817,4,,,POINT (120.9870817 14.2762723)
325792481,14.277159,120.9879925,4,,,POINT (120.9879925 14.277159)
325804734,14.3215215,120.9633344,3,,,POINT (120.9633344 14.3215215)
325804885,14.3215946,120.9632332,3,,,POINT (120.9632332 14.3215946)
325804987,14.3216228,120.9634147,3,,,POINT (120.9634147 14.3216228)
325809332,14.3143461,120.9510939,3,,,POINT (120.9510939 14.3143461)
325809539,14.3167163,120.9544844,4,,,POINT (120.9544844 14.3167163)
325809598,14.3192833,120.954353,4,,,POINT (120.954353 14.3192833)
325810046,14.3220216,120.9543904,3,,,POINT (120.9543904 14.3220216)
325810080,14.3219598,120.9539082,3,,,POINT (120.9539082 14.3219598)
325810119,14.3231627,120.9536438,3,,,POINT (120.9536438 14.3231627)
325810172,14.3232348,120.9538385,4,,,POINT (120.9538385 14.3232348)
325810197,14.3239196,120.9535404,3,,,POINT (120.9535404 14.3239196)
325811294,14.3241186,120.9534394,3,,,POINT (120.9534394 14.3241186)
325811345,14.3239655,120.9525429,3,,,POINT (120.9525429 14.3239655)
325811394,14.3235171,120.9526182,4,,,POINT (120.9526182 14.3235171)
325811518,14.3227686,120.9514157,3,,,POINT (120.9514157 14.3227686)
325811735,14.3215883,120.9516375,3,,,POINT (120.9516375 14.3215883)
325811787,14.3211452,120.9514282,3,,,POINT (120.9514282 14.3211452)
325811889,14.3207371,120.951383,3,,,POINT (120.951383 14.3207371)
325811928,14.320414,120.9514503,3,,,POINT (120.9514503 14.320414)
325812050,14.3195212,120.9520133,3,,,POINT (120.9520133 14.3195212)
325812363,14.3189674,120.9506013,3,,,POINT (120.9506013 14.3189674)
325812424,14.3195096,120.950136,3,,,POINT (120.950136 14.3195096)
325812505,14.320305,120.9494219,3,,,POINT (120.9494219 14.320305)
325821454,14.3601138,120.9405992,3,,,POINT (120.9405992 14.3601138)
325821494,14.3598494,120.942182,3,,,POINT (120.942182 14.3598494)
325822015,14.3582836,120.948327,4,,,POINT (120.948327 14.3582836)
325824515,14.3514749,120.961269,3,,,POINT (120.961269 14.3514749)
325826810,14.3064998,120.9335772,4,,,POINT (120.9335772 14.3064998)
325827144,14.3017816,120.9362976,3,,,POINT (120.9362976 14.3017816)
325827227,14.3007134,120.9371056,3,,,POINT (120.9371056 14.3007134)
325827488,14.2980049,120.9369597,3,,,POINT (120.9369597 14.2980049)
325827530,14.2937509,120.9386975,3,,,POINT (120.9386975 14.2937509)
325833024,14.3007035,120.9475648,3,,,POINT (120.9475648 14.3007035)
325833652,14.3063815,120.9411476,4,,,POINT (120.9411476 14.3063815)
325834288,14.3107361,120.9376987,3,,,POINT (120.9376987 14.3107361)
325834351,14.3135366,120.9354146,3,,,POINT (120.9354146 14.3135366)
325834404,14.3154851,120.9339694,3,,,POINT (120.9339694 14.3154851)
325834423,14.3160608,120.9336747,3,,,POINT (120.9336747 14.3160608)
325834467,14.3162058,120.9336268,3,,,POINT (120.9336268 14.3162058)
325834628,14.3237634,120.9336993,3,,,POINT (120.9336993 14.3237634)
325834664,14.3243296,120.9337783,3,,,POINT (120.9337783 14.3243296)
325837134,14.3287708,120.9333785,4,,,POINT (120.9333785 14.3287708)
325845720,14.2843796,120.9329612,3,,,POINT (120.9329612 14.2843796)
325845852,14.2855268,120.9319882,3,,,POINT (120.9319882 14.2855268)
325845940,14.2917596,120.9299953,3,,,POINT (120.9299953 14.2917596)
325846352,14.2729783,120.9377514,3,,,POINT (120.9377514 14.2729783)
325846428,14.2757783,120.9365911,4,,,POINT (120.9365911 14.2757783)
325846518,14.2698912,120.9390663,1,,,POINT (120.9390663 14.2698912)
325846548,14.2801522,120.9347423,3,,,POINT (120.9347423 14.2801522)
326453769,14.333166,120.9310647,3,,,POINT (120.9310647 14.333166)
326467511,14.3265538,120.9394078,3,,,POINT (120.9394078 14.3265538)
326471580,14.3529499,120.9239303,3,,,POINT (120.9239303 14.3529499)
326471612,14.3534786,120.9238033,3,,,POINT (120.9238033 14.3534786)
326471704,14.3511316,120.9242512,3,,,POINT (120.9242512 14.3511316)
326506504,14.3252604,120.9366642,4,,,POINT (120.9366642 14.3252604)
326511156,14.3452386,120.9247174,3,,,POINT (120.9247174 14.3452386)
330804463,14.3073912,120.9653763,3,,,POINT (120.9653763 14.3073912)
330804579,14.3071278,120.965216,3,,,POINT (120.965216 14.3071278)
330804649,14.3070079,120.9659482,3,,,POINT (120.9659482 14.3070079)
330804660,14.3071608,120.9661351,3,,,POINT (120.9661351 14.3071608)
330804801,14.3080101,120.9676993,3,,,POINT (120.9676993 14.3080101)
330804865,14.3085471,120.9667675,3,,,POINT (120.9667675 14.3085471)
330804888,14.3078333,120.9673058,3,,,POINT (120.9673058 14.3078333)
330804899,14.3077643,120.9669518,3,,,POINT (120.9669518 14.3077643)
330804920,14.3084429,120.9664248,3,,,POINT (120.9664248 14.3084429)
330804941,14.3075993,120.9667292,3,,,POINT (120.9667292 14.3075993)
330804958,14.3074503,120.966521,3,,,POINT (120.966521 14.3074503)
330804991,14.3073065,120.9663294,3,,,POINT (120.9663294 14.3073065)
330804998,14.3078343,120.9655991,3,,,POINT (120.9655991 14.3078343)
330804999,14.3080561,120.9654463,3,,,POINT (120.9654463 14.3080561)
330805054,14.306306,120.9680423,3,,,POINT (120.9680423 14.306306)
330805241,14.3070174,120.9700242,4,,,POINT (120.9700242 14.3070174)
330805254,14.3069235,120.9682189,3,,,POINT (120.9682189 14.3069235)
330805255,14.3070326,120.9683497,1,,,POINT (120.9683497 14.3070326)
330805370,14.3073812,120.967613,3,,,POINT (120.967613 14.3073812)
330805402,14.3063917,120.9682767,3,,,POINT (120.9682767 14.3063917)
330805494,14.307578,120.9674671,3,,,POINT (120.9674671 14.307578)
330805559,14.3078092,120.9671604,3,,,POINT (120.9671604 14.3078092)
330805569,14.307274,120.9687815,1,,,POINT (120.9687815 14.307274)
330805584,14.3088507,120.9688719,4,,,POINT (120.9688719 14.3088507)
330805588,14.3086465,120.9690303,3,,,POINT (120.9690303 14.3086465)
330805598,14.3084972,120.9688587,3,,,POINT (120.9688587 14.3084972)
330805600,14.3075728,120.9692273,3,,,POINT (120.9692273 14.3075728)
330805602,14.3083272,120.968642,3,,,POINT (120.968642 14.3083272)
330805610,14.3088683,120.9678571,3,,,POINT (120.9678571 14.3088683)
330805613,14.3087796,120.9685101,3,,,POINT (120.9685101 14.3087796)
330807662,14.3069777,120.9684935,1,,,POINT (120.9684935 14.3069777)
330807664,14.3065664,120.9687542,4,,,POINT (120.9687542 14.3065664)
330807812,14.3089779,120.968775,4,,,POINT (120.968775 14.3089779)
330807962,14.3091527,120.9682304,3,,,POINT (120.9682304 14.3091527)
330808167,14.3064715,120.9684948,3,,,POINT (120.9684948 14.3064715)
330808175,14.307517,120.967217,3,,,POINT (120.967217 14.307517)
330808257,14.3086968,120.9671685,3,,,POINT (120.9671685 14.3086968)
330808327,14.3083446,120.9661521,3,,,POINT (120.9661521 14.3083446)
330808392,14.3082462,120.9659084,3,,,POINT (120.9659084 14.3082462)
330808409,14.3081617,120.9656662,3,,,POINT (120.9656662 14.3081617)
330808522,14.3076274,120.9654891,3,,,POINT (120.9654891 14.3076274)
330808525,14.3068644,120.9657715,3,,,POINT (120.9657715 14.3068644)
331187919,14.3255679,120.9385444,1,,,POINT (120.9385444 14.3255679)
331187920,14.3261695,120.9383062,4,,,POINT (120.9383062 14.3261695)
331189759,14.3224282,120.9391809,3,,,POINT (120.9391809 14.3224282)
331189788,14.3256184,120.9373222,4,,,POINT (120.9373222 14.3256184)
331189869,14.3268863,120.9365423,3,,,POINT (120.9365423 14.3268863)
331189919,14.3283761,120.9356394,4,,,POINT (120.9356394 14.3283761)
331189932,14.3290751,120.9352437,4,,,POINT (120.9352437 14.3290751)
331191166,14.3184918,120.9347575,3,,,POINT (120.9347575 14.3184918)
331191537,14.3191636,120.9350587,3,,,POINT (120.9350587 14.3191636)
331191830,14.3182275,120.9357081,3,,,POINT (120.9357081 14.3182275)
331191839,14.3192906,120.9353175,3,,,POINT (120.9353175 14.3192906)
331191928,14.3194286,120.9355684,3,,,POINT (120.9355684 14.3194286)
331192040,14.3185667,120.9365194,3,,,POINT (120.9365194 14.3185667)
331192216,14.3187778,120.9370963,3,,,POINT (120.9370963 14.3187778)
331192253,14.3210389,120.9376153,1,,,POINT (120.9376153 14.3210389)
331192273,14.3206646,120.9366725,3,,,POINT (120.9366725 14.3206646)
331192285,14.3188623,120.9373046,3,,,POINT (120.9373046 14.3188623)
331192311,14.3192268,120.9381652,3,,,POINT (120.9381652 14.3192268)
331192370,14.3207491,120.9368952,3,,,POINT (120.9368952 14.3207491)
331192391,14.3208362,120.9371218,3,,,POINT (120.9371218 14.3208362)
331192408,14.3190403,120.937722,3,,,POINT (120.937722 14.3190403)
331192420,14.319125,120.937914,3,,,POINT (120.937914 14.319125)
331192444,14.3210025,120.9375362,3,,,POINT (120.9375362 14.3210025)
331192600,14.3190012,120.9382348,3,,,POINT (120.9382348 14.3190012)
331192856,14.3207548,120.938452,3,,,POINT (120.938452 14.3207548)
331192918,14.3201864,120.9388176,3,,,POINT (120.9388176 14.3201864)
331193120,14.3183684,120.9393398,3,,,POINT (120.9393398 14.3183684)
331193200,14.3192683,120.9405931,3,,,POINT (120.9405931 14.3192683)
331193519,14.3205262,120.9391069,3,,,POINT (120.9391069 14.3205262)
331193624,14.3255393,120.9356694,3,,,POINT (120.9356694 14.3255393)
331193657,14.3267358,120.9380699,3,,,POINT (120.9380699 14.3267358)
331194899,14.3247981,120.9454938,3,,,POINT (120.9454938 14.3247981)
331194901,14.3251468,120.9454214,3,,,POINT (120.9454214 14.3251468)
331195335,14.320869,120.9397113,3,,,POINT (120.9397113 14.320869)
331195395,14.3184643,120.9336847,3,,,POINT (120.9336847 14.3184643)
331195598,14.3192203,120.9388612,3,,,POINT (120.9388612 14.3192203)
331195599,14.3209011,120.9373176,3,,,POINT (120.9373176 14.3209011)
331195611,14.3189533,120.9375241,3,,,POINT (120.9375241 14.3189533)
331195881,14.3197044,120.9361053,3,,,POINT (120.9361053 14.3197044)
331196029,14.3195707,120.9358538,3,,,POINT (120.9358538 14.3195707)
331196037,14.3184534,120.9362485,3,,,POINT (120.9362485 14.3184534)
331196062,14.3183396,120.9359762,3,,,POINT (120.9359762 14.3183396)
331196177,14.3181073,120.9354208,3,,,POINT (120.9354208 14.3181073)
331196789,14.2803917,120.9646834,3,,,POINT (120.9646834 14.2803917)
331196807,14.2818633,120.9642427,3,,,POINT (120.9642427 14.2818633)
331196864,14.2791503,120.9661861,3,,,POINT (120.9661861 14.2791503)
331196883,14.2819446,120.9645541,3,,,POINT (120.9645541 14.2819446)
331197012,14.280134,120.9672107,3,,,POINT (120.9672107 14.280134)
331197030,14.2822057,120.9659795,3,,,POINT (120.9659795 14.2822057)
331197099,14.2815153,120.9667617,3,,,POINT (120.9667617 14.2815153)
331197178,14.2820566,120.965665,3,,,POINT (120.965665 14.2820566)
331197195,14.2796675,120.9670508,3,,,POINT (120.9670508 14.2796675)
331197208,14.2794773,120.9667691,3,,,POINT (120.9667691 14.2794773)
331197240,14.281883,120.9653482,3,,,POINT (120.9653482 14.281883)
331197253,14.2793209,120.9664704,3,,,POINT (120.9664704 14.2793209)
331198766,14.3287091,120.9361843,3,,,POINT (120.9361843 14.3287091)
331198833,14.3298441,120.9355487,3,,,POINT (120.9355487 14.3298441)
331199124,14.2812558,120.9641793,3,,,POINT (120.9641793 14.2812558)
331199242,14.279007,120.9659175,3,,,POINT (120.9659175 14.279007)
331199254,14.3282639,120.9340777,4,,,POINT (120.9340777 14.3282639)
331200079,14.3305475,120.9350869,3,,,POINT (120.9350869 14.3305475)
331200133,14.3302015,120.9350869,3,,,POINT (120.9350869 14.3302015)
331200294,14.3301743,120.935542,3,,,POINT (120.935542 14.3301743)
331200396,14.3305466,120.9343501,3,,,POINT (120.9343501 14.3305466)
331201060,14.3316406,120.9342591,4,,,POINT (120.9342591 14.3316406)
331201111,14.3316786,120.9351205,3,,,POINT (120.9351205 14.3316786)
331201165,14.331899,120.9351622,3,,,POINT (120.9351622 14.331899)
331201208,14.3318688,120.9342553,3,,,POINT (120.9342553 14.3318688)
331201305,14.3325223,120.9341899,1,,,POINT (120.9341899 14.3325223)
331202592,14.3286841,120.937745,3,,,POINT (120.937745 14.3286841)
331202847,14.3288247,120.9380242,3,,,POINT (120.9380242 14.3288247)
331203637,14.3267615,120.9347868,3,,,POINT (120.9347868 14.3267615)
331204825,14.3298793,120.9356242,3,,,POINT (120.9356242 14.3298793)
331205369,14.3314343,120.9342673,3,,,POINT (120.9342673 14.3314343)
331211538,14.2827512,120.9633503,3,,,POINT (120.9633503 14.2827512)
331211819,14.2824041,120.964712,3,,,POINT (120.964712 14.2824041)
331212066,14.2844474,120.9632179,3,,,POINT (120.9632179 14.2844474)
331212080,14.2854809,120.9638837,3,,,POINT (120.9638837 14.2854809)
331212103,14.2852993,120.9632665,3,,,POINT (120.9632665 14.2852993)
331212399,14.2870514,120.9624094,1,,,POINT (120.9624094 14.2870514)
331212416,14.2871264,120.9628163,3,,,POINT (120.9628163 14.2871264)
331212542,14.2835207,120.963305,3,,,POINT (120.963305 14.2835207)
331212845,14.2873928,120.9651965,3,,,POINT (120.9651965 14.2873928)
331213267,14.2862439,120.9654379,3,,,POINT (120.9654379 14.2862439)
331213633,14.2868314,120.9642953,3,,,POINT (120.9642953 14.2868314)
331214059,14.2884731,120.9675917,3,,,POINT (120.9675917 14.2884731)
331214272,14.2858998,120.9663161,3,,,POINT (120.9663161 14.2858998)
331214446,14.2844768,120.9666508,3,,,POINT (120.9666508 14.2844768)
331214617,14.2788624,120.9688545,3,,,POINT (120.9688545 14.2788624)
331215172,14.2838695,120.9671317,3,,,POINT (120.9671317 14.2838695)
331215208,14.2832964,120.967736,3,,,POINT (120.967736 14.2832964)
331215230,14.283872,120.9683525,3,,,POINT (120.9683525 14.283872)
331215339,14.2859071,120.9671365,3,,,POINT (120.9671365 14.2859071)
331215355,14.2865316,120.967097,3,,,POINT (120.967097 14.2865316)
331215369,14.2869564,120.9685079,1,,,POINT (120.9685079 14.2869564)
331215580,14.286175,120.9680087,3,,,POINT (120.9680087 14.286175)
331215712,14.2857688,120.9686376,3,,,POINT (120.9686376 14.2857688)
331216484,14.2836766,120.9703924,3,,,POINT (120.9703924 14.2836766)
331216583,14.2832316,120.9708922,3,,,POINT (120.9708922 14.2832316)
331216721,14.2829577,120.9717998,3,,,POINT (120.9717998 14.2829577)
331217178,14.2812343,120.9701206,3,,,POINT (120.9701206 14.2812343)
331217895,14.2787551,120.9696631,3,,,POINT (120.9696631 14.2787551)
331218296,14.2805998,120.970158,3,,,POINT (120.970158 14.2805998)
331218339,14.2802605,120.9712268,3,,,POINT (120.9712268 14.2802605)
331218461,14.2807127,120.971326,3,,,POINT (120.971326 14.2807127)
331219137,14.2814136,120.9721512,3,,,POINT (120.9721512 14.2814136)
331219776,14.2878299,120.9747296,3,,,POINT (120.9747296 14.2878299)
331219801,14.2880857,120.975147,3,,,POINT (120.975147 14.2880857)
331220005,14.2902025,120.9742232,3,,,POINT (120.9742232 14.2902025)
331220096,14.2908544,120.9731089,3,,,POINT (120.9731089 14.2908544)
331220116,14.2910071,120.9729533,1,,,POINT (120.9729533 14.2910071)
331220220,14.2883998,120.9733411,3,,,POINT (120.9733411 14.2883998)
331220235,14.2875809,120.9743294,3,,,POINT (120.9743294 14.2875809)
331220253,14.2886543,120.9737242,3,,,POINT (120.9737242 14.2886543)
331220262,14.284714,120.9641593,3,,,POINT (120.9641593 14.284714)
331220406,14.2885522,120.9659852,3,,,POINT (120.9659852 14.2885522)
331220486,14.2902066,120.9729812,3,,,POINT (120.9729812 14.2902066)
331220547,14.2899948,120.9737548,3,,,POINT (120.9737548 14.2899948)
331220578,14.2810275,120.9692528,3,,,POINT (120.9692528 14.2810275)
331220963,14.2842708,120.9658922,3,,,POINT (120.9658922 14.2842708)
331221636,14.281527,120.9682876,3,,,POINT (120.9682876 14.281527)
331222099,14.2838835,120.9646839,3,,,POINT (120.9646839 14.2838835)
331222135,14.2831089,120.9646085,3,,,POINT (120.9646085 14.2831089)
331223303,14.2882355,120.9730852,3,,,POINT (120.9730852 14.2882355)
331223546,14.2891444,120.9730652,3,,,POINT (120.9730652 14.2891444)
331223594,14.2906228,120.9728041,3,,,POINT (120.9728041 14.2906228)
331241007,14.3513423,120.9435124,4,,,POINT (120.9435124 14.3513423)
