osmid,y,x,street_count,highway,geometry
849591307,10.690471,122.5727263,1,,POINT (122.5727263 10.690471)
849591892,10.6909109,122.5749566,4,,POINT (122.5749566 10.6909109)
849591896,10.6915258,122.5753929,4,,POINT (122.5753929 10.6915258)
859571357,10.6985215,122.5456519,4,,POINT (122.5456519 10.6985215)
859585329,10.6977624,122.5440989,4,,POINT (122.5440989 10.6977624)
859585331,10.7091777,122.5668443,3,,POINT (122.5668443 10.7091777)
871763186,10.7178406,122.539482,3,,POINT (122.539482 10.7178406)
871763201,10.7176716,122.5376682,3,,POINT (122.5376682 10.7176716)
924674848,10.7384298,122.5656541,3,,POINT (122.5656541 10.7384298)
924674852,10.738888,122.5659534,3,,POINT (122.5659534 10.738888)
924674863,10.7403317,122.5677017,4,,POINT (122.5677017 10.7403317)
924674872,10.739273,122.5662071,3,,POINT (122.5662071 10.739273)
924674873,10.7416066,122.5688508,3,,POINT (122.5688508 10.7416066)
924674881,10.7395596,122.5716224,3,,POINT (122.5716224 10.7395596)
924674893,10.7412814,122.5692686,3,,POINT (122.5692686 10.7412814)
924674899,10.7410114,122.5703351,3,,POINT (122.5703351 10.7410114)
924674901,10.7406666,122.5700711,3,,POINT (122.5700711 10.7406666)
924674915,10.7409607,122.5732906,3,,POINT (122.5732906 10.7409607)
924674929,10.7430365,122.5720063,3,,POINT (122.5720063 10.7430365)
924676807,10.7413292,122.572927,3,,POINT (122.572927 10.7413292)
924678216,10.7401262,122.5715513,3,,POINT (122.5715513 10.7401262)
924678222,10.7397826,122.5713094,4,,POINT (122.5713094 10.7397826)
924678234,10.7407199,122.5719708,3,,POINT (122.5719708 10.7407199)
924678256,10.7412102,122.5724995,3,,POINT (122.5724995 10.7412102)
925101782,10.7219564,122.5602087,4,,POINT (122.5602087 10.7219564)
925101787,10.7215086,122.5596941,3,,POINT (122.5596941 10.7215086)
925101790,10.7210754,122.5591591,4,,POINT (122.5591591 10.7210754)
926171238,10.7267796,122.5546878,4,,POINT (122.5546878 10.7267796)
926174818,10.7262815,122.5561026,3,,POINT (122.5561026 10.7262815)
929121886,10.7060691,122.5665688,3,,POINT (122.5665688 10.7060691)
936934747,10.6968155,122.5423147,3,,POINT (122.5423147 10.6968155)
941441851,10.704984,122.5577906,3,,POINT (122.5577906 10.704984)
941441873,10.7034248,122.5601177,3,,POINT (122.5601177 10.7034248)
941441894,10.6970659,122.5709288,4,traffic_signals,POINT (122.5709288 10.6970659)
941441912,10.7096436,122.562226,3,,POINT (122.562226 10.7096436)
941441950,10.6925472,122.5827869,3,,POINT (122.5827869 10.6925472)
941441965,10.709916,122.5625307,3,,POINT (122.5625307 10.709916)
941441969,10.6929003,122.5827147,3,,POINT (122.5827147 10.6929003)
941441979,10.7106503,122.5630126,3,,POINT (122.5630126 10.7106503)
941460561,10.7157874,122.5528448,3,,POINT (122.5528448 10.7157874)
941460597,10.7192332,122.5521921,3,,POINT (122.5521921 10.7192332)
941523769,10.7201345,122.5622104,4,,POINT (122.5622104 10.7201345)
941527739,10.6952811,122.5448566,4,,POINT (122.5448566 10.6952811)
941532539,10.7511735,122.5532112,3,,POINT (122.5532112 10.7511735)
941532553,10.7406715,122.5636619,3,,POINT (122.5636619 10.7406715)
941532581,10.7482895,122.5536865,3,,POINT (122.5536865 10.7482895)
941532584,10.7433908,122.5601037,3,,POINT (122.5601037 10.7433908)
941532602,10.7589578,122.553203,3,,POINT (122.553203 10.7589578)
942170353,10.6918617,122.5647046,3,,POINT (122.5647046 10.6918617)
942170358,10.6917677,122.5649806,3,,POINT (122.5649806 10.6917677)
942266934,10.6959263,122.5712233,3,,POINT (122.5712233 10.6959263)
942266937,10.6949641,122.5717356,3,,POINT (122.5717356 10.6949641)
942266939,10.6986062,122.5761259,3,,POINT (122.5761259 10.6986062)
942488403,10.6922595,122.5724535,1,,POINT (122.5724535 10.6922595)
945155390,10.7243448,122.5509648,3,,POINT (122.5509648 10.7243448)
945155391,10.7245747,122.5506423,3,,POINT (122.5506423 10.7245747)
953485979,10.6954773,122.5750335,3,,POINT (122.5750335 10.6954773)
953486023,10.6966788,122.5710217,3,,POINT (122.5710217 10.6966788)
953486377,10.6964435,122.5791263,3,,POINT (122.5791263 10.6964435)
953486389,10.6981158,122.5785181,3,,POINT (122.5785181 10.6981158)
953486411,10.6946172,122.5720429,3,,POINT (122.5720429 10.6946172)
953486420,10.6972809,122.575793,3,,POINT (122.575793 10.6972809)
953527244,10.7241035,122.5499936,3,,POINT (122.5499936 10.7241035)
953527245,10.7258612,122.552241,3,,POINT (122.552241 10.7258612)
953527250,10.7594894,122.5762076,3,,POINT (122.5762076 10.7594894)
954017117,10.7185993,122.5366011,4,,POINT (122.5366011 10.7185993)
954017141,10.7193788,122.5354737,3,,POINT (122.5354737 10.7193788)
986889527,10.7130214,122.5515173,3,,POINT (122.5515173 10.7130214)
986889560,10.7142719,122.5525387,4,,POINT (122.5525387 10.7142719)
986889563,10.7276292,122.5554421,3,,POINT (122.5554421 10.7276292)
986889582,10.7129008,122.5520057,3,,POINT (122.5520057 10.7129008)
986889595,10.7112851,122.5516303,3,,POINT (122.5516303 10.7112851)
986889610,10.7364469,122.5198555,3,,POINT (122.5198555 10.7364469)
986889618,10.7177711,122.5358579,4,,POINT (122.5358579 10.7177711)
986889643,10.7195777,122.5522386,4,traffic_signals,POINT (122.5522386 10.7195777)
986889660,10.7143144,122.552392,3,,POINT (122.552392 10.7143144)
