osmid,y,x,street_count,highway,geometry
7572174483,9.3095514,123.307589,4,crossing,POINT (123.307589 9.3095514)
7572174484,9.3095555,123.3076353,1,,POINT (123.3076353 9.3095555)
7572186885,9.3095456,123.3075244,1,,POINT (123.3075244 9.3095456)
7689082177,9.3218745,123.2833325,1,,POINT (123.2833325 9.3218745)
7689082180,9.3227711,123.2867254,3,,POINT (123.2867254 9.322771100000001)
7689082181,9.3227519,123.286283,1,,POINT (123.286283 9.3227519)
7689082183,9.323145,123.2873398,1,,POINT (123.2873398 9.323145)
7689082184,9.3231188,123.2870426,4,,POINT (123.2870426 9.3231188)
7689101756,9.3285327,123.2836215,3,,POINT (123.2836215 9.3285327)
7689101757,9.3283412,123.2833761,1,,POINT (123.2833761 9.328341200000001)
7689101758,9.3273521,123.2843546,3,,POINT (123.2843546 9.327352100000001)
7689101762,9.3266487,123.284221,1,,POINT (123.284221 9.3266487)
7689101763,9.32647,123.284559,1,,POINT (123.284559 9.32647)
7689101765,9.3274718,123.2826895,1,,POINT (123.2826895 9.3274718)
7689101769,9.3275528,123.2831874,3,,POINT (123.2831874 9.327552799999999)
7689101770,9.3273937,123.283297,1,,POINT (123.283297 9.3273937)
7689102785,9.3229023,123.2866764,3,,POINT (123.2866764 9.322902300000001)
7689102786,9.3225706,123.2867912,1,,POINT (123.2867912 9.322570600000001)
7689102790,9.3230199,123.2860999,1,,POINT (123.2860999 9.3230199)
7689102799,9.3212342,123.2848299,3,,POINT (123.2848299 9.321234199999999)
7689102800,9.3206047,123.2848151,1,,POINT (123.2848151 9.320604700000001)
7689102801,9.3210587,123.2840011,1,,POINT (123.2840011 9.3210587)
7689102803,9.3226441,123.2859081,1,,POINT (123.2859081 9.3226441)
7689102811,9.3215713,123.2879415,3,,POINT (123.2879415 9.3215713)
7689102818,9.3216833,123.2869877,1,,POINT (123.2869877 9.3216833)
7689102822,9.3204393,123.2868053,1,,POINT (123.2868053 9.3204393)
7689102827,9.3209395,123.2869153,3,,POINT (123.2869153 9.3209395)
7689102835,9.3213472,123.2836376,3,,POINT (123.2836376 9.3213472)
7689102837,9.3215682,123.283234,3,,POINT (123.283234 9.3215682)
7689102851,9.3221511,123.2831857,1,,POINT (123.2831857 9.322151099999999)
7689102861,9.3220757,123.2826224,3,,POINT (123.2826224 9.322075699999999)
