u,v,key,osmid,lanes,ref,name,highway,maxspeed,oneway,length,geometry,service,bridge,width,access
7026027591,3804508844,0,53844203,2,204,La Trinidad Road,trunk,60,False,162.823,"LINESTRING (120.5968863 16.4336978, 120.5968353 16.4337981, 120.5966744 16.4341686, 120.5966073 16.4342921, 120.5965215 16.434413, 120.5964437 16.4345287, 120.5963731 16.4346142, 120.596263 16.4346974, 120.596132 16.4347885, 120.5960157 16.4348542)",,,,
7026027591,7026027585,0,"[751564690, 751564692]",,,,footway,,False,40.091,"LINESTRING (120.5968863 16.4336978, 120.5969703 16.4337207, 120.5972039 16.4338832)",,yes,,
7190594870,311737984,0,770317026,,,Mamaga Hanging Bridge,footway,,False,62.803,"LINESTRING (120.5953374 16.4383914, 120.5947715 16.4382352)",,yes,,
7625365096,6366866554,0,679989476,,,,residential,,False,57.937,"LINESTRING (120.604725 16.4346702, 120.6048367 16.4346725, 120.6049098 16.4346709, 120.6049728 16.4346722, 120.6050298 16.434678, 120.605126 16.4347021, 120.6052524 16.4347567)",,,,
7625365096,6366888801,0,679989476,,,,residential,,False,17.72,"LINESTRING (120.604725 16.4346702, 120.6046367 16.4346726, 120.6045589 16.4346738)",,,,
7625365096,7625365101,0,816452402,,,,residential,,False,115.521,"LINESTRING (120.604725 16.4346702, 120.6046459 16.4345252, 120.604583 16.4344657, 120.604484 16.4344168, 120.6043976 16.4343922, 120.6043135 16.4343575, 120.6042714 16.4343175, 120.6042436 16.434267, 120.6042369 16.434211, 120.6042456 16.4341435, 120.6042577 16.4340657, 120.6042513 16.4340017, 120.6042255 16.4339538, 120.6041571 16.433919)",,,,
7625365101,7625365096,0,816452402,,,,residential,,False,115.521,"LINESTRING (120.6041571 16.433919, 120.6042255 16.4339538, 120.6042513 16.4340017, 120.6042577 16.4340657, 120.6042456 16.4341435, 120.6042369 16.434211, 120.6042436 16.434267, 120.6042714 16.4343175, 120.6043135 16.4343575, 120.6043976 16.4343922, 120.604484 16.4344168, 120.604583 16.4344657, 120.6046459 16.4345252, 120.604725 16.4346702)",,,,
7673305026,6348622113,0,182295536,,,,residential,,False,41.038,"LINESTRING (120.5867861 16.4521593, 120.5867334 16.4521376, 120.586708 16.4521237, 120.5866949 16.4521064, 120.5866905 16.4520784, 120.5867462 16.4518482)",,,,
7673305026,1409193868,0,182295536,,,,residential,,False,58.053999999999995,"LINESTRING (120.5867861 16.4521593, 120.5870344 16.4521943, 120.5871995 16.4522154, 120.5873255 16.4522295)",,,,
7673305026,3806555132,0,376794449,,,,residential,,False,132.627,"LINESTRING (120.5867861 16.4521593, 120.5867234 16.4522855, 120.5866858 16.4523517, 120.5866654 16.4523636, 120.5866446 16.4523665, 120.5866181 16.4523601, 120.5864464 16.4522958, 120.5861125 16.45218, 120.5857209 16.4520712)",,,,
7673305027,384143565,0,821797653,,,,service,,False,67.625,"LINESTRING (120.5848713 16.4532565, 120.5848358 16.4534598, 120.5848137 16.4536283, 120.5847949 16.4538598)",,,,
7673328217,7673328223,0,182192470,,,,residential,,False,75.96100000000001,"LINESTRING (120.5856774 16.4536591, 120.5858222 16.4537221, 120.5859754 16.4537742, 120.5859875 16.4537868, 120.5859921 16.4538019, 120.5859895 16.4538202, 120.5859637 16.4538971, 120.5859637 16.4539167, 120.58597 16.4539295, 120.5859871 16.4539453, 120.5861722 16.4540012)",,,,
7673328223,7937788697,0,182192470,,,,residential,,False,92.03800000000001,"LINESTRING (120.5861722 16.4540012, 120.5863834 16.4540829, 120.5865739 16.4541643, 120.5865822 16.4541723, 120.5865856 16.4541799, 120.5865864 16.4541913, 120.5865594 16.454254, 120.586535 16.4543025, 120.5865249 16.4543344, 120.5865262 16.4543527, 120.5865326 16.454371, 120.5865517 16.4543893, 120.5866013 16.4544135, 120.5867037 16.4544544)",,,,
7673328223,7673328217,0,182192470,,,,residential,,False,75.96100000000001,"LINESTRING (120.5861722 16.4540012, 120.5859871 16.4539453, 120.58597 16.4539295, 120.5859637 16.4539167, 120.5859637 16.4538971, 120.5859895 16.4538202, 120.5859921 16.4538019, 120.5859875 16.4537868, 120.5859754 16.4537742, 120.5858222 16.4537221, 120.5856774 16.4536591)",,,,
7673328223,3802990210,0,376922063,,,,residential,,False,77.631,"LINESTRING (120.5861722 16.4540012, 120.5862178 16.4538662, 120.5862553 16.4537299, 120.5862916 16.4535549, 120.5863371 16.4533221)",,,,
7673328235,3802951764,0,127284763,,,,residential,,False,48.19799999999999,"LINESTRING (120.5870694 16.4545717, 120.5871062 16.4545013, 120.5872512 16.4542735, 120.5872976 16.4541978)",,,,
7673328235,3802951754,0,182192470,,,,residential,,False,267.844,"LINESTRING (120.5870694 16.4545717, 120.5874107 16.4546919, 120.5875448 16.4547183, 120.5875931 16.4547221, 120.587634 16.4547138, 120.5876675 16.4546945, 120.5877366 16.4546038, 120.5877621 16.4545858, 120.587799 16.45458, 120.587858 16.4545955, 120.5881463 16.4547209, 120.5885292 16.4549112, 120.5889268 16.4550906, 120.5892058 16.4552205, 120.5893278 16.4552804)",,,,
7673328235,1409193796,0,182192470,,,,residential,,False,35.505,"LINESTRING (120.5870694 16.4545717, 120.5870325 16.454562, 120.5867533 16.4544716)",,,,
7673433614,7673433631,0,821809955,,,,residential,,False,55.676,"LINESTRING (120.5942644 16.4886447, 120.5938715 16.4883149)",,,,
7673433614,6059062479,0,821809957,,,,residential,,False,48.065,"LINESTRING (120.5942644 16.4886447, 120.5942671 16.4886916, 120.5942698 16.4887907, 120.5942966 16.4888974, 120.5944 16.4890433)",,,,
7673433614,7673433628,0,821809957,,,,residential,,False,47.225,"LINESTRING (120.5942644 16.4886447, 120.5942711 16.4885605, 120.5942886 16.4885206, 120.5943127 16.4885013, 120.5943449 16.4884981, 120.5945807 16.4885651)",,,,
7673433628,7673433630,0,821809957,,,,residential,,False,30.837,"LINESTRING (120.5945807 16.4885651, 120.5948679 16.4885978)",,,,
7673433628,7800184181,0,821809956,,,,residential,,False,86.077,"LINESTRING (120.5945807 16.4885651, 120.5943053 16.488302, 120.5942725 16.4882808, 120.5942497 16.4882576, 120.5942423 16.4882325, 120.5942383 16.4881914, 120.5942275 16.4881599, 120.5942007 16.4881406, 120.594076 16.488086, 120.5940384 16.4880789, 120.5940076 16.4880872)",,,,
7673433628,7673433614,0,821809957,,,,residential,,False,47.225,"LINESTRING (120.5945807 16.4885651, 120.5943449 16.4884981, 120.5943127 16.4885013, 120.5942886 16.4885206, 120.5942711 16.4885605, 120.5942644 16.4886447)",,,,
7673433630,7673433628,0,821809957,,,,residential,,False,30.837,"LINESTRING (120.5948679 16.4885978, 120.5945807 16.4885651)",,,,
7673433630,8724571414,0,127285487,,,,tertiary,,False,829.8050000000001,"LINESTRING (120.5948679 16.4885978, 120.5948599 16.4886813, 120.5948853 16.4887675, 120.5949283 16.4888241, 120.5950972 16.4889308, 120.5952032 16.4889527, 120.5953185 16.4889334, 120.5953829 16.4889424, 120.5954325 16.4889668, 120.5955197 16.4890376, 120.595631 16.4891327, 120.5956967 16.489224, 120.595741 16.4893385, 120.5958013 16.4895532, 120.5958509 16.4896458, 120.5959019 16.4897178, 120.5959555 16.4897834, 120.5960132 16.4898734, 120.5960588 16.4899403, 120.5961098 16.4899943, 120.5961648 16.4900252, 120.5962037 16.4900297, 120.5962573 16.4900226, 120.5964021 16.489984, 120.5965376 16.4899416, 120.5966261 16.4899403, 120.5967039 16.4899467, 120.5968072 16.490002, 120.5969118 16.4900689, 120.5970298 16.4901178, 120.5971357 16.4901885, 120.5972336 16.4902759, 120.5972967 16.4903376, 120.5973543 16.4903685, 120.5976253 16.4904527, 120.5976963 16.4904868, 120.5977674 16.4905421, 120.597821 16.4906013, 120.5980074 16.4907877, 120.5982931 16.4911105, 120.5983682 16.4911838, 120.5984393 16.4912429, 120.5985935 16.4913355, 120.5988577 16.4914281, 120.5991508 16.4915565, 120.5993405 16.491648, 120.5995162 16.4917625, 120.5996168 16.4918178, 120.5997147 16.4918409, 120.5998206 16.4918512, 120.599885 16.4918679, 120.5999534 16.4919194, 120.6000352 16.4919811, 120.6001049 16.4920222, 120.6002109 16.4920557, 120.6003088 16.4920801, 120.6003852 16.4921277, 120.6004603 16.4921933, 120.6005596 16.4922678, 120.6006541 16.4923411, 120.6006998 16.4923958, 120.6007393 16.4924723, 120.6007862 16.4925559, 120.6008066 16.4925903)",,,,
7673433630,1409250904,0,127285487,,,,tertiary,,False,279.458,"LINESTRING (120.5948679 16.4885978, 120.5948827 16.4885052, 120.5949283 16.4883509, 120.5950047 16.4881425, 120.5950758 16.4878866, 120.5950932 16.4878223, 120.5950959 16.4877567, 120.5950852 16.487704, 120.5950543 16.487641, 120.594943 16.4875381, 120.5948853 16.4874983, 120.5948183 16.4874725, 120.5947258 16.4874571, 120.5946607 16.4874365, 120.5946305 16.4874031, 120.5946238 16.4873645, 120.5946426 16.4873221, 120.5946842 16.4872642, 120.5947325 16.4872179, 120.5948009 16.4871781, 120.5948679 16.4871575, 120.5949283 16.4871601, 120.5949765 16.4871774, 120.5950154 16.4871787, 120.5950423 16.4871639, 120.5950436 16.4871253, 120.5950409 16.4870559, 120.5950248 16.48698, 120.5949913 16.4868283, 120.5949384 16.4866847)",,,,
7673433631,7673433614,0,821809955,,,,residential,,False,55.676,"LINESTRING (120.5938715 16.4883149, 120.5942644 16.4886447)",,,,
7673433631,7673433632,0,821809958,,,,residential,,False,23.55,"LINESTRING (120.5938715 16.4883149, 120.5936867 16.4884309)",,,,
7673433631,7800184181,0,821809956,,,,residential,,False,29.226,"LINESTRING (120.5938715 16.4883149, 120.59397 16.488138, 120.5940076 16.4880872)",,,,
7673433632,7673433631,0,821809958,,,,residential,,False,23.55,"LINESTRING (120.5936867 16.4884309, 120.5938715 16.4883149)",,,,
7673433632,7800184181,0,821809954,,,,residential,,False,78.842,"LINESTRING (120.5936867 16.4884309, 120.5936488 16.4883997, 120.5936261 16.488365, 120.5936261 16.4883419, 120.5936261 16.4883136, 120.5937695 16.4880268, 120.5937937 16.4880114, 120.5938286 16.4880114, 120.5938862 16.4880229, 120.5940076 16.4880872)",,,,
7673433632,6059062586,0,821809954,,,,residential,,False,93.322,"LINESTRING (120.5936867 16.4884309, 120.5940565 16.4887346, 120.5941773 16.488855, 120.594327 16.4890018)",,,,
7790213880,8795678176,0,950103784,2,110,Baguio-Nueva Vizcaya Road,primary,,False,136.809,"LINESTRING (120.6369464 16.4341216, 120.6369524 16.434175, 120.6369484 16.4342368, 120.6369222 16.4342965, 120.6368793 16.4343634, 120.636823 16.4344046, 120.6367666 16.4344328, 120.6367023 16.4344431, 120.6366325 16.4344406, 120.6364144 16.4344026, 120.6363161 16.4343885, 120.6362142 16.434404, 120.6361377 16.4344516, 120.6360769 16.4344996, 120.6360137 16.4346292)",,,,
7790213880,6354278946,0,950103784,2,110,Baguio-Nueva Vizcaya Road,primary,,False,51.400000000000006,"LINESTRING (120.6369464 16.4341216, 120.6369229 16.4340605, 120.6368371 16.4339293, 120.6366996 16.4337261)",,,,
7790213880,9136599115,0,988473360,,,,service,,False,29.413999999999998,"LINESTRING (120.6369464 16.4341216, 120.6369523 16.4341168, 120.6370014 16.4340644, 120.6370403 16.4340091, 120.6370658 16.4339763, 120.6370899 16.433957, 120.6371348 16.4339338)",,,,
7793482404,9113133209,0,985784118,,,,service,,False,33.662,"LINESTRING (120.6356864 16.4458023, 120.6357501 16.4460988)",,,,
7793482404,7890222917,0,346216080,,,,unclassified,,False,397.043,"LINESTRING (120.6356864 16.4458023, 120.6356496 16.4457734, 120.6356201 16.4457611, 120.6355711 16.4457463, 120.6355007 16.4457168, 120.635443 16.445657, 120.6354182 16.4456171, 120.6354108 16.4455778, 120.6354095 16.4455438, 120.6354041 16.4454769, 120.6354015 16.445374, 120.6353766 16.445282, 120.6353357 16.4451997, 120.6351185 16.4447932, 120.6349012 16.4444627, 120.634798 16.4442697, 120.6347631 16.4441771, 120.6347202 16.4440537, 120.6346585 16.4438967, 120.6346317 16.4438131, 120.6346115 16.4437205, 120.6345901 16.443471, 120.6345659 16.4432948, 120.6345204 16.4431803, 120.6344506 16.4430877, 120.6343621 16.4430285, 120.6341609 16.4429282, 120.6340389 16.4428716, 120.6339873 16.4428487)",,,,
7793482404,3527890235,0,346216080,,,,unclassified,,False,370.85200000000003,"LINESTRING (120.6356864 16.4458023, 120.6357823 16.4458988, 120.6358648 16.4460403, 120.6359185 16.4461142, 120.6359936 16.4461631, 120.6360727 16.4461946, 120.6361538 16.4462216, 120.6362316 16.4462255, 120.6362785 16.4462068, 120.6363241 16.4461618, 120.6363758 16.4460724, 120.636414 16.4459869, 120.6364462 16.4459457, 120.636475 16.4459341, 120.6365059 16.4459322, 120.6365447 16.4459386, 120.6365863 16.4459656, 120.6367439 16.4461284, 120.6369209 16.4462287, 120.6371543 16.4463393, 120.6372991 16.4464293, 120.6373984 16.4465245, 120.637444 16.4465837, 120.6376606 16.446925, 120.6380146 16.4473561, 120.6381159 16.4474403)",,,,
7793595162,6354278270,0,678627161,,,,residential,,False,307.58299999999997,"LINESTRING (120.6373715 16.4319651, 120.6373715 16.4319227, 120.6373648 16.4318841, 120.6373098 16.4318262, 120.6372535 16.431758, 120.6372495 16.4317181, 120.6372656 16.4316204, 120.6373474 16.4314622, 120.6373769 16.4313592, 120.637448 16.4312563, 120.6375955 16.431129, 120.6376585 16.4310955, 120.6377578 16.4310737, 120.637857 16.4310698, 120.6379724 16.431093, 120.6381038 16.4311136, 120.6381293 16.4311046, 120.6381413 16.4310904, 120.6381413 16.4310608, 120.6381071 16.4310248, 120.6380568 16.4309965, 120.6379455 16.4309193, 120.6379201 16.4308852, 120.6379073 16.4308589, 120.6378993 16.4308209, 120.6378889 16.430745, 120.6378855 16.4306842, 120.6378905 16.4306379, 120.63791 16.4305665, 120.637916 16.4305276, 120.637914 16.4304964, 120.637908 16.4304768, 120.6378875 16.4304546, 120.6378154 16.4304151, 120.6377095 16.430343, 120.6375311 16.4301244)",,,,
7793595162,1260719044,0,"[678627161, 985695219, 985695220]",,,,residential,,False,228.76499999999996,"LINESTRING (120.6373715 16.4319651, 120.6373407 16.4320243, 120.6372334 16.4321272, 120.637216 16.4321606, 120.6372079 16.4321966, 120.63722 16.4322455, 120.6372455 16.4323214, 120.6373085 16.4324205, 120.6373259 16.4324822, 120.6373434 16.4326006, 120.6373353 16.4328218, 120.6373018 16.4329916, 120.6372294 16.4330996, 120.6370738 16.4331743, 120.6369223 16.4332128, 120.6368096 16.433254, 120.6367318 16.433308, 120.636697 16.4333672, 120.6366567 16.4334933, 120.6366017 16.4335717)",,,,
7793595162,8724593181,0,942149128,,,,residential,,False,61.462,"LINESTRING (120.6373715 16.4319651, 120.6375231 16.4318288, 120.6375955 16.4317876, 120.6376693 16.4317786, 120.6378785 16.4317619)",,,,
7800184181,7673433632,0,821809954,,,,residential,,False,78.84200000000001,"LINESTRING (120.5940076 16.4880872, 120.5938862 16.4880229, 120.5938286 16.4880114, 120.5937937 16.4880114, 120.5937695 16.4880268, 120.5936261 16.4883136, 120.5936261 16.4883419, 120.5936261 16.488365, 120.5936488 16.4883997, 120.5936867 16.4884309)",,,,
7800184181,7673433631,0,821809956,,,,residential,,False,29.226,"LINESTRING (120.5940076 16.4880872, 120.59397 16.488138, 120.5938715 16.4883149)",,,,
7800184181,7673433628,0,821809956,,,,residential,,False,86.077,"LINESTRING (120.5940076 16.4880872, 120.5940384 16.4880789, 120.594076 16.488086, 120.5942007 16.4881406, 120.5942275 16.4881599, 120.5942383 16.4881914, 120.5942423 16.4882325, 120.5942497 16.4882576, 120.5942725 16.4882808, 120.5943053 16.488302, 120.5945807 16.4885651)",,,,
7800353001,3802786596,0,835695117,,,,service,,False,81.81,"LINESTRING (120.593614 16.4866714, 120.5936824 16.4866624, 120.5938634 16.4866367, 120.5941135 16.4865621, 120.5943644 16.4865284)",,,,
7800353005,7800353015,0,835695118,,,,residential,,False,91.662,"LINESTRING (120.5931531 16.4878633, 120.5932883 16.4876055, 120.593301 16.4875454, 120.5933079 16.4874888, 120.5933175 16.4874207, 120.5933373 16.4873508, 120.5933541 16.4872888, 120.5933763 16.4872284, 120.5933873 16.4871675, 120.5933908 16.4871112, 120.5933953 16.4870815)",driveway,,,
7800353015,8724638463,0,376899953,,,,service,,False,82.732,"LINESTRING (120.5933953 16.4870815, 120.5931012 16.4869722, 120.5929975 16.4869239, 120.5928793 16.4868825, 120.5927828 16.4868591, 120.5926646 16.4868401)",driveway,,,
7800353015,7800353005,0,835695118,,,,residential,,False,91.662,"LINESTRING (120.5933953 16.4870815, 120.5933908 16.4871112, 120.5933873 16.4871675, 120.5933763 16.4872284, 120.5933541 16.4872888, 120.5933373 16.4873508, 120.5933175 16.4874207, 120.5933079 16.4874888, 120.593301 16.4875454, 120.5932883 16.4876055, 120.5931531 16.4878633)",driveway,,,
7800353015,3802786596,0,835695118,,,,residential,,False,140.82000000000002,"LINESTRING (120.5933953 16.4870815, 120.5934035 16.4870522, 120.5934331 16.487004, 120.5934705 16.4869395, 120.5934886 16.4869151, 120.5935623 16.4868527, 120.5935831 16.4868418, 120.593677 16.4868321, 120.5938869 16.4868251, 120.5941075 16.4868431, 120.5941477 16.4868456, 120.5942175 16.486827, 120.5942557 16.4868013, 120.5943093 16.4867531, 120.5943201 16.4867325, 120.5943268 16.4866765, 120.5943644 16.4865284)",driveway,,,
7800353031,3806386876,0,377481825,,,,service,,False,221.39299999999997,"LINESTRING (120.5710814 16.4869524, 120.5710593 16.4870057, 120.5710284 16.4870533, 120.5708823 16.4872861, 120.5707978 16.4874533, 120.5706677 16.4876166, 120.5705154 16.4877864, 120.5703959 16.4878383, 120.5703287 16.4878435, 120.5702583 16.4878295, 120.5701766 16.4877847, 120.5701412 16.487722, 120.5701344 16.4876461, 120.570178 16.4875416, 120.5702137 16.4874333, 120.5702423 16.4873171, 120.5702399 16.4871691)",,,,
7871104218,3802785485,0,376899940,,,,unclassified,,False,871.3989999999995,"LINESTRING (120.6026966 16.4881541, 120.6025987 16.4880127, 120.602539 16.4879606, 120.6024747 16.4879419, 120.6024177 16.4879271, 120.6023674 16.4879072, 120.6023198 16.4878757, 120.6022852 16.4878435, 120.6022671 16.4877998, 120.6022574 16.4877175, 120.6022319 16.4876577, 120.6021877 16.4876114, 120.6021347 16.4876037, 120.6020703 16.487623, 120.6020388 16.4876404, 120.6020147 16.4876687, 120.6020059 16.4877034, 120.6019878 16.4878075, 120.6019724 16.4878532, 120.6019329 16.4878834, 120.6018759 16.4878898, 120.601845 16.4878763, 120.6018195 16.4878461, 120.6017974 16.4877966, 120.6017652 16.4877375, 120.6016707 16.4876442, 120.6015567 16.4875536, 120.6014212 16.4874346, 120.6013877 16.4873845, 120.6013756 16.4873247, 120.6013843 16.4871999, 120.601375 16.4870855, 120.6013146 16.4869826, 120.601151 16.486827, 120.6010678 16.4867177, 120.6009538 16.4864425, 120.6009002 16.486285, 120.6008573 16.4861531, 120.6008258 16.4860471, 120.6007862 16.4859525, 120.6007507 16.4858882, 120.6007178 16.4858619, 120.6006863 16.4858477, 120.6006441 16.4858419, 120.6005951 16.4858477, 120.6004134 16.4859185, 120.6003014 16.4859648, 120.6002136 16.4860101, 120.6001753 16.4860368, 120.6001499 16.4860461, 120.6001291 16.4860464, 120.6001116 16.4860387, 120.6000959 16.4860258, 120.6000808 16.4860072, 120.6000667 16.4859738, 120.6000493 16.4859062, 120.6000312 16.4858683, 120.6000084 16.48584, 120.5999802 16.4858278, 120.5999453 16.4858284, 120.5998984 16.4858407, 120.59983 16.4858638, 120.5997636 16.4858792, 120.5996919 16.4858882, 120.5996201 16.4858953, 120.5995457 16.4859101, 120.5994793 16.4859287, 120.599423 16.485948, 120.599368 16.4859783, 120.5993056 16.4860155, 120.599254 16.4860432, 120.5991856 16.4860728, 120.5991078 16.4860895, 120.599032 16.4860927, 120.5989489 16.4860882, 120.5988765 16.4860773, 120.598797 16.4860612, 120.5987162 16.4860487, 120.5986448 16.4860435, 120.5985831 16.4860442, 120.5985466 16.4860471, 120.598501 16.4860544, 120.5984597 16.486057, 120.5984084 16.4860564, 120.5983508 16.4860506, 120.5983112 16.4860413, 120.5982495 16.4860213, 120.5981727 16.4859885, 120.5980812 16.4859554, 120.5980504 16.4859384, 120.5980366 16.485921, 120.5980336 16.485905, 120.5980359 16.4858828, 120.598046 16.4858635, 120.5980648 16.4858474, 120.5980903 16.4858381, 120.5981566 16.4858297, 120.5982277 16.4858169, 120.5982579 16.4858063, 120.598277 16.4857908, 120.5982844 16.4857738, 120.598284 16.4857535, 120.598277 16.4857359, 120.5982612 16.4857211, 120.5982341 16.4857008, 120.5981757 16.4856658, 120.5980966 16.4856188, 120.5979954 16.4855642, 120.5978988 16.4855153, 120.5978029 16.4854806, 120.5977245 16.4854581, 120.5976353 16.4854388, 120.5975179 16.4854156, 120.5973342 16.4853938)",,,,
