u,v,key,osmid,highway,oneway,length,geometry,lanes,name,maxspeed,access,service,ref,bridge,width,junction,tunnel
268431418,268434846,0,287500591,trunk,True,71.988,"LINESTRING (123.3056658 9.3056766, 123.3056456 9.3063237)",2,Real Street,40,,,7,,,,
268431532,6723595029,0,49038586,tertiary,False,72.509,"LINESTRING (123.2909629 9.329863899999999, 123.2903048 9.3298047)",2,Buñao Road,,,,,,,,
268431532,2585463014,0,247568694,residential,False,73.998,"LINESTRING (123.2909629 9.329863899999999, 123.2909348 9.329198999999999)",,,,,,,,,,
268431532,9116537118,0,49038586,tertiary,False,69.68299999999999,"LINESTRING (123.2909629 9.329863899999999, 123.2912211 9.3298849, 123.2915971 9.3298857)",2,Buñao Road,,,,,,,,
268431582,8741824740,0,578695691,tertiary,False,44.222,"LINESTRING (123.3107757 9.302130099999999, 123.3103766 9.3021853)",2,Luke E. Wright,,,,,,,,
268431582,1251032106,0,"[109375277, 24695678, 109375263]",tertiary,False,159.19799999999998,"LINESTRING (123.3107757 9.302130099999999, 123.3107729 9.3017577, 123.3107209 9.301247999999999, 123.3106431 9.300706399999999)",2,"['Canday-ong Road', 'Tinago Canday Ong']",,,,,yes,,,
268431582,268429419,0,710506714,tertiary,False,251.50400000000002,"LINESTRING (123.3107757 9.302130099999999, 123.310853 9.3021642, 123.3109595 9.3022388, 123.3109653 9.3023656, 123.3108735 9.3029235, 123.3107429 9.303653300000001, 123.3106117 9.304255700000001)",2,Rizal Avenue,,,,,,,,
268431609,6758611120,0,168277978,secondary,False,17.459,"LINESTRING (123.2761811 9.3247932, 123.2763326 9.324745200000001)",,,,,,,,,,
268431609,9116284356,0,168277978,secondary,False,16.995,"LINESTRING (123.2761811 9.3247932, 123.2760305 9.3248289)",,,,,,,,,,
268431609,1805883442,0,169423028,residential,False,234.854,"LINESTRING (123.2761811 9.3247932, 123.2764244 9.3258756, 123.2764412 9.3259062, 123.2764909 9.325985599999999, 123.2765208 9.326044599999999, 123.2765426 9.3268536)",,,,,,,,,,
268431767,268433964,0,287499925,trunk,True,70.472,"LINESTRING (123.3049062 9.3052691, 123.3049309 9.3046358)",2,Jose Pro Teves,,,,,,,,
268431767,268429562,0,"[578695692, 287499853]",tertiary,True,147.50799999999998,"LINESTRING (123.3049062 9.3052691, 123.3042164 9.305251, 123.3042137 9.305896600000001)",2,Libertad,,,,,,,,
268431797,1252292258,0,109375284,tertiary,False,9.474,"LINESTRING (123.3086533 9.3059172, 123.3086529 9.306002400000001)",2,Santa Catalina,,,,,,,,
268431797,1252292272,0,109375284,tertiary,False,22.428,"LINESTRING (123.3086533 9.3059172, 123.3086422 9.3057158)",2,Santa Catalina,,,,,,,,
268431797,268433018,0,24695662,unclassified,False,151.919,"LINESTRING (123.3086533 9.3059172, 123.3092957 9.3062588, 123.309718 9.3064441, 123.309871 9.306559500000001)",2,Tan Pedro Street,,,,,,,,
268431854,294961371,0,168277978,secondary,False,29.29,"LINESTRING (123.271142 9.325335900000001, 123.2709288 9.3254944)",,,,,,,,,,
268431854,294961372,0,168277978,secondary,False,67.566,"LINESTRING (123.271142 9.325335900000001, 123.2713082 9.32526, 123.2714599 9.3252276, 123.2716174 9.325200499999999, 123.2717348 9.3251948)",,,,,,,,,,
268431854,9119040586,0,901525085,residential,False,259.245,"LINESTRING (123.271142 9.325335900000001, 123.2711211 9.324982500000001, 123.2710849 9.3249415, 123.2710272 9.324926899999999, 123.2703701 9.3249256, 123.270362 9.324540499999999, 123.270354 9.3244995, 123.2703218 9.3244743, 123.2703003 9.3244492, 123.270295 9.3244068, 123.2703191 9.3241104, 123.2703607 9.3237372)",,,,,,,,,,
268431858,1249531962,0,109035603,pedestrian,False,11.741,"LINESTRING (123.3095724 9.308558100000001, 123.3096794 9.3085588)",,Noblefranca,,,,,,,,
268431858,268434276,0,287500686,unclassified,False,87.401,"LINESTRING (123.3095724 9.308558100000001, 123.3087771 9.308601299999999)",2,Noblefranca,,,,,,,,
268431858,268432984,0,332496064,secondary,False,52.469,"LINESTRING (123.3095724 9.308558100000001, 123.3096938 9.3081017)",2,Rizal Avenue,,,,,,,,
268431858,2971102438,0,332496064,secondary,False,84.957,"LINESTRING (123.3095724 9.308558100000001, 123.30943 9.3093091)",2,Rizal Avenue,,,,,,,,
268431900,7825000026,0,168277978,secondary,False,36.766,"LINESTRING (123.2793353 9.3234247, 123.2790143 9.3235195)",,,,,,,,,,
268431900,8741432537,0,169423036,residential,False,38.826,"LINESTRING (123.2793353 9.3234247, 123.2792696 9.3230816)",,,,,,,,,,
268431900,268433860,0,168277978,secondary,False,240.025,"LINESTRING (123.2793353 9.3234247, 123.280385 9.3233899, 123.2815142 9.3235227)",,,,,,,,,,
268431904,615575437,0,48454138,trunk,False,38.524,"LINESTRING (123.309757 9.3120221, 123.3099962 9.312275700000001)",2,Dumaguete Port Road,40,,,714,,,,
268431904,268432832,0,80533612,service,False,58.048,"LINESTRING (123.309757 9.3120221, 123.3092372 9.3119251)",2,Katada,,,,,,,,
268431904,268431250,0,48454138,trunk,False,86.007,"LINESTRING (123.309757 9.3120221, 123.3094359 9.3116661, 123.3092094 9.311470699999999)",2,Dumaguete Port Road,40,,,714,,,,
268431916,2909128254,0,84893838,tertiary,False,22.271,"LINESTRING (123.3047509 9.317147200000001, 123.3045498 9.3171743)",,Aldecoa Drive,,,,,,,,
268431916,268430848,0,84893838,tertiary,False,302.846,"LINESTRING (123.3047509 9.317147200000001, 123.3052093 9.317063599999999, 123.3058042 9.3168916, 123.3064953 9.3166124, 123.3070809 9.316292000000001, 123.3072912 9.316145300000001)",,Aldecoa Drive,,,,,,,,
268431916,8741577454,0,287501095,tertiary,False,162.507,"LINESTRING (123.3047509 9.317147200000001, 123.3048746 9.3178605, 123.3048938 9.3181159, 123.3049108 9.3185973)",2,Route 7,,,,,,,,
268431919,7689101756,0,78136502,tertiary,False,13.2,"LINESTRING (123.2836939 9.328437900000001, 123.2836215 9.3285327)",,Genesis,,,,,,,,
268431919,8661908173,0,578695688,tertiary,False,5.918,"LINESTRING (123.2836939 9.328437900000001, 123.2837205 9.3283916)",2,Buñao Road,,,,,,,,
268431919,9116461038,0,49038586,tertiary,False,119.721,"LINESTRING (123.2836939 9.328437900000001, 123.2837623 9.3285027, 123.283825 9.3285646, 123.2840164 9.3287137, 123.2841271 9.3287634, 123.2846686 9.3287888)",2,Buñao Road,,,,,,,,
268431919,8661809985,0,934640483,residential,False,37.769999999999996,"LINESTRING (123.2836939 9.328437900000001, 123.2835357 9.3283161, 123.2834177 9.328235400000001)",,,,,,,,,,
268431925,268434109,0,24695679,tertiary,False,135.673,"LINESTRING (123.3085081 9.303672199999999, 123.3084316 9.3024544)",2,Santa Catalina,,,,,,,,
268431925,268433914,0,710506709,tertiary,False,71.216,"LINESTRING (123.3085081 9.303672199999999, 123.3078596 9.303647099999999)",2,Santa Rosa,,,,,,,,
268431925,268429352,0,710506710,tertiary,False,59.206,"LINESTRING (123.3085081 9.303672199999999, 123.3085386 9.3042038)",2,Santa Catalina,,,,,,,,
268432218,268432341,0,24695617,tertiary,False,99.766,"LINESTRING (123.3068077 9.3027119, 123.3068134 9.303609099999999)",,Mabini,,,,,,,,
268432218,268433027,0,24695623,tertiary,True,123.261,"LINESTRING (123.3068077 9.3027119, 123.3079168 9.3025363)",2,Luke E. Wright,,,,,,,,
268432218,268434868,0,912590027,tertiary,False,143.39000000000001,"LINESTRING (123.3068077 9.3027119, 123.3059959 9.302849, 123.3057142 9.302896499999999, 123.3055197 9.3029294)",2,Luke E. Wright,,,,,,,,
268432341,268431078,0,24695612,tertiary,False,117.9,"LINESTRING (123.3068134 9.303609099999999, 123.3057397 9.303570000000001)",2,Santa Rosa,,,,,,,,
268432341,268433914,0,24695612,tertiary,False,114.88,"LINESTRING (123.3068134 9.303609099999999, 123.3078596 9.303647099999999)",2,Santa Rosa,,,,,,,,
268432341,268432218,0,24695617,tertiary,False,99.766,"LINESTRING (123.3068134 9.303609099999999, 123.3068077 9.3027119)",,Mabini,,,,,,,,
268432341,268430090,0,24695617,tertiary,False,61.149,"LINESTRING (123.3068134 9.303609099999999, 123.3068077 9.304159)",,Mabini,,,,,,,,
268432395,268432464,0,287500591,trunk,True,140.767,"LINESTRING (123.3056142 9.306865800000001, 123.3055765 9.3081312)",2,Real Street,40,,,7,,,,
268432395,268434275,0,908011590,tertiary,False,87.417,"LINESTRING (123.3056142 9.306865800000001, 123.3048188 9.306821899999999)",2,Dr. Vicente Locsin,,,,,,,,
268432395,7572165230,0,908011590,tertiary,False,6.732,"LINESTRING (123.3056142 9.306865800000001, 123.3056755 9.3068683)",2,Dr. Vicente Locsin,,,,,,,,
268432422,917885572,0,24695621,primary,False,46.801,"LINESTRING (123.3075508 9.3103228, 123.3075324 9.3107433)",2,Hibbard Avenue,40,,,715,,,,
268432422,268432444,0,287500569,trunk,False,183.829,"LINESTRING (123.3075508 9.3103228, 123.3092158 9.3105057)",2,Silliman Avenue,40,,,714,,,,
268432422,7572174483,0,710507609,trunk,False,85.878,"LINESTRING (123.3075508 9.3103228, 123.307589 9.3095514)",2,Governor Perdices Street,40,,,7,,,,
268432442,6688214194,0,711363960,residential,False,89.54,"LINESTRING (123.2973896 9.294399800000001, 123.2969749 9.2937063)",,,,,,,,,,
268432442,4844673104,0,24695670,tertiary,False,43.389,"LINESTRING (123.2973896 9.294399800000001, 123.2974337 9.2943943, 123.2974745 9.294389300000001, 123.2977737 9.2943099)",2,Mangnao-Bagacay,,,,,,,,
268432442,5827129676,0,24695670,tertiary,False,24.534,"LINESTRING (123.2973896 9.294399800000001, 123.2973132 9.2944019, 123.2972422 9.2943967, 123.2971667 9.2943886)",2,Mangnao-Bagacay,,,,,,,,
268432442,5827129665,0,616302841,service,False,40.005,"LINESTRING (123.2973896 9.294399800000001, 123.2974855 9.294581000000001, 123.2975349 9.2947285)",,,,private,,,,,,
268432444,268432422,0,287500569,trunk,False,183.829,"LINESTRING (123.3092158 9.3105057, 123.3075508 9.3103228)",2,Silliman Avenue,40,,,714,,,,
268432444,268429534,0,332496064,secondary,False,29.307,"LINESTRING (123.3092158 9.3105057, 123.3092608 9.3102459)",2,Rizal Avenue,,,,,,,,
268432444,268431250,0,332496065,trunk,False,110.10600000000001,"LINESTRING (123.3092158 9.3105057, 123.3092555 9.310583100000001, 123.3092566 9.3106709, 123.3091658 9.3113525, 123.309171 9.311384, 123.3091766 9.311417799999999, 123.3092094 9.311470699999999)",2,Rizal Avenue,40,,,714,,,,
268432445,7572174457,0,287496482,primary,False,53.944,"LINESTRING (123.3077118 9.3064274, 123.3076938 9.306912199999999)",2,Governor Perdices Street,40,,,7,,,,
268432445,268434562,0,288264663,tertiary,False,107.458,"LINESTRING (123.3077118 9.3064274, 123.3067338 9.306377899999999)",2,Bishop Epifanio B. Surban Street,,,,,,,,
268432445,1252292204,0,288264663,tertiary,False,12.636,"LINESTRING (123.3077118 9.3064274, 123.3078268 9.306433200000001)",2,Bishop Epifanio B. Surban Street,,,,,,,,
268432445,1252292215,0,288264664,primary,False,5.95,"LINESTRING (123.3077118 9.3064274, 123.3077152 9.306374)",2,Governor Perdices Street,,,,7,,,,
268432464,268430990,0,287496479,tertiary,False,102.982,"LINESTRING (123.3055765 9.3081312, 123.3065148 9.3081122)",2,San Jose,,,,,,,,
268432464,268434286,0,710507615,trunk,True,123.707,"LINESTRING (123.3055765 9.3081312, 123.3055359 9.309243)",2,Real Street,40,,,7,,,,
268432464,1855168855,0,710507616,tertiary,False,89.201,"LINESTRING (123.3055765 9.3081312, 123.304764 9.3081566)",2,San Jose,,,,,,,,
268432483,1797024416,0,24695644,tertiary,False,98.034,"LINESTRING (123.3047702 9.325571699999999, 123.3047621 9.3246901)",2,N. Basagoite Street,,,,,,,,
268432483,9116700710,0,24695644,tertiary,False,56.044,"LINESTRING (123.3047702 9.325571699999999, 123.3047746 9.326075700000001)",2,N. Basagoite Street,,,,,,,,
268432483,268430733,0,24695684,residential,False,151.818,"LINESTRING (123.3047702 9.325571699999999, 123.3033866 9.325564999999999)",,D.B. Catapusan Street,,,,,,,,
268432493,1795617628,0,24695629,tertiary,False,69.983,"LINESTRING (123.2973846 9.3150999, 123.2969385 9.3155497)",,Diego De La Vina Road,,,,,,,,
268432493,622291496,0,24695629,tertiary,False,109.369,"LINESTRING (123.2973846 9.3150999, 123.2976417 9.3148233, 123.2977877 9.314595600000001, 123.2979431 9.3142935)",,Diego De La Vina Road,,,,,,,,
268432493,1251031988,0,169423020,residential,False,227.23200000000003,"LINESTRING (123.2973846 9.3150999, 123.2973558 9.315080500000001, 123.2973241 9.3150697, 123.2972582 9.315079300000001, 123.2963397 9.3153171, 123.2960904 9.315372399999999, 123.2953597 9.315365699999999)",,,,,,,,,,
268432500,2902277520,0,287501094,secondary,False,201.161,"LINESTRING (123.307092 9.321286799999999, 123.3089221 9.321393499999999)",2,E. J. Blanco,,,,,,,,
268432500,9116806029,0,287501094,secondary,False,83.046,"LINESTRING (123.307092 9.321286799999999, 123.3063379 9.3212233)",2,E. J. Blanco,,,,,,,,
268432500,2888608951,0,24695621,primary,False,83.746,"LINESTRING (123.307092 9.321286799999999, 123.3070962 9.321171700000001, 123.3071209 9.320534200000001)",2,Hibbard Avenue,40,,,715,,,,
268432500,1797024383,0,24695621,primary,False,58.862,"LINESTRING (123.307092 9.321286799999999, 123.3070895 9.3213542, 123.3070724 9.3218158)",2,Hibbard Avenue,40,,,715,,,,
268432517,268430719,0,109228608,service,False,45.316,"LINESTRING (123.3012373 9.312483200000001, 123.3008727 9.312291800000001)",,,,,driveway,,,,,
268432517,2886377627,0,109035601,service,True,99.839,"LINESTRING (123.3012373 9.312483200000001, 123.3014256 9.312269499999999, 123.3016837 9.3121372, 123.3020157 9.312131600000001)",,Kagawasan Avenue,,,driveway,,,,,
268432613,268435029,0,42977626,secondary,False,127.536,"LINESTRING (123.2901655 9.317788200000001, 123.2895981 9.318789199999999)",2,Larena Drive,,,,,,,,
268432613,1805883346,0,42977626,secondary,False,122.294,"LINESTRING (123.2901655 9.317788200000001, 123.2907331 9.316841699999999)",2,Larena Drive,,,,,,,,
268432613,790917158,0,24695695,tertiary,False,151.086,"LINESTRING (123.2901655 9.317788200000001, 123.2898564 9.3177124, 123.2895966 9.3176918, 123.288799 9.3177088)",,Motong Road,,,,,,,,
268432618,268431767,0,287499853,tertiary,True,84.606,"LINESTRING (123.3056772 9.3052756, 123.3049062 9.3052691)",2,Libertad,,,,,,,,
268432618,268431418,0,287500591,trunk,True,44.607,"LINESTRING (123.3056772 9.3052756, 123.3056658 9.3056766)",2,Real Street,40,,,7,,,,
268432619,622271729,0,49037625,primary,False,56.649,"LINESTRING (123.2980744 9.3010565, 123.2975702 9.3009471)",,Jose Romero Road,,,,,,,,
268432619,8392948329,0,49037625,primary,False,51.909,"LINESTRING (123.2980744 9.3010565, 123.2985443 9.301110299999999)",,Jose Romero Road,,,,,,,,
268432619,5144729470,0,529643198,service,False,198.093,"LINESTRING (123.2980744 9.3010565, 123.2977286 9.299308)",,,,,,,,,,
268432619,268429546,0,715998833,tertiary,False,53.354,"LINESTRING (123.2980744 9.3010565, 123.2980427 9.301535299999999)",2,Colon Extension,,,,,,,,
268432678,7020963920,0,251713111,trunk,False,11.659,"LINESTRING (123.2992627 9.3230489, 123.2992994 9.322950499999999)",2,East Rovira Drive,,,,7,,,,
268432678,7020963921,0,251713111,trunk,False,12.236,"LINESTRING (123.2992627 9.3230489, 123.299224 9.3231521)",2,East Rovira Drive,,,,7,,,,
268432678,622292561,0,168437332,residential,False,245.896,"LINESTRING (123.2992627 9.3230489, 123.2995284 9.3231188, 123.2995495 9.3231208, 123.2995719 9.3231179, 123.2996222 9.3231106, 123.2996777 9.3231056, 123.3004113 9.323158400000001, 123.3010602 9.3232173, 123.3013013 9.3231959, 123.3014842 9.3231605)",,Lasola Drive,,,,,,,,
268432689,1795617689,0,24695683,secondary,False,137.466,"LINESTRING (123.2952472 9.319734800000001, 123.2953253 9.3197869, 123.2954422 9.319829500000001, 123.2955945 9.319868899999999, 123.2960683 9.319951, 123.2961848 9.3199722, 123.2964521 9.320043699999999)",2,E. J. Blanco,,,,,,,,
268432689,268434614,0,24695683,secondary,False,96.32400000000001,"LINESTRING (123.2952472 9.319734800000001, 123.2951778 9.3197048, 123.2950702 9.319674600000001, 123.2949552 9.3196651, 123.2947218 9.3196598, 123.2946033 9.3196248, 123.2944086 9.319528800000001)",2,E. J. Blanco,,,,,,,,
268432689,9116147285,0,285865061,tertiary,False,56.723000000000006,"LINESTRING (123.2952472 9.319734800000001, 123.2952484 9.3202117, 123.2952471 9.3202449)",2,Ma. Asuncion Avenue,,,,,,,,
268432695,268429352,0,24695689,unclassified,False,76.879,"LINESTRING (123.3078382 9.304186899999999, 123.3085386 9.3042038)",2,Acias Pinili,,,,,,,,
268432695,268430090,0,24695689,unclassified,False,113.122,"LINESTRING (123.3078382 9.304186899999999, 123.3068077 9.304159)",2,Acias Pinili,,,,,,,,
268432695,268433914,0,287500571,primary,False,60.069,"LINESTRING (123.3078382 9.304186899999999, 123.3078596 9.303647099999999)",2,Governor Perdices Street,,,,7,,,,
268432695,268433519,0,287500571,primary,False,55.243,"LINESTRING (123.3078382 9.304186899999999, 123.3078234 9.304683499999999)",2,Governor Perdices Street,,,,7,,,,
268432698,6678199041,0,287499852,tertiary,False,42.986,"LINESTRING (123.3009479 9.306016899999999, 123.3013384 9.3059862)",2,Dr. Miciano Road,,,,,,,,
268432698,6687161391,0,24695646,tertiary,False,77.444,"LINESTRING (123.3009479 9.306016899999999, 123.3009098 9.305739000000001, 123.3008098 9.305384, 123.3008006 9.3053373)",,Colon-Miciano,,,,,,,,
268432698,3709064192,0,287499852,tertiary,False,93.66,"LINESTRING (123.3009479 9.306016899999999, 123.3002063 9.3060767, 123.3000973 9.3060867)",2,Dr. Miciano Road,,,,,,,,
268432815,268434214,0,24695613,pedestrian,False,191.857,"LINESTRING (123.3086316 9.305545, 123.3103719 9.3057111)",2,Burgos,,dismount,,,,,,
268432815,3712908753,0,109375284,tertiary,False,12.506,"LINESTRING (123.3086316 9.305545, 123.3086237 9.3054328)",2,Santa Catalina,,,,,,,,
268432815,1252292272,0,109375284,tertiary,False,19.03,"LINESTRING (123.3086316 9.305545, 123.3086339 9.305600999999999, 123.3086422 9.3057158)",2,Santa Catalina,,,,,,,,
268432832,268431904,0,80533612,service,False,58.048,"LINESTRING (123.3092372 9.3119251, 123.309757 9.3120221)",2,Katada,,,,,,,,
268432832,2940373337,0,290357196,unclassified,False,36.672,"LINESTRING (123.3092372 9.3119251, 123.3089052 9.3118873)",2,Katada Street,,,,,,,,
268432832,268431250,0,290512305,secondary,False,50.619,"LINESTRING (123.3092372 9.3119251, 123.3092094 9.311470699999999)",2,Rizal Avenue,,,,,,,,
268432832,615575435,0,290512298,secondary,False,108.724,"LINESTRING (123.3092372 9.3119251, 123.3092894 9.312778700000001, 123.3093374 9.312891799999999)",2,Flores Avenue,,,,,,,,
268432908,1251032008,0,287500591,trunk,True,58.157,"LINESTRING (123.3057005 9.3046489, 123.3056794 9.3051715)",2,Real Street,40,,,7,,,,
268432908,268433964,0,809918958,tertiary,True,84.462,"LINESTRING (123.3057005 9.3046489, 123.3049309 9.3046358)",2,Colon Extension,,,,,,,,
268432984,1249531880,0,24695705,pedestrian,False,14.092,"LINESTRING (123.3096938 9.3081017, 123.3098172 9.3081368)",,,,,,,,,,
268432984,268430316,0,109035620,tertiary,False,102.803,"LINESTRING (123.3096938 9.3081017, 123.3087571 9.308084300000001)",2,San Jose,,,,,,,,
268432984,268435097,0,332496064,secondary,False,122.774,"LINESTRING (123.3096938 9.3081017, 123.3099597 9.307029200000001)",2,Rizal Avenue,,,,,,,,
268432984,268431858,0,332496064,secondary,False,52.469,"LINESTRING (123.3096938 9.3081017, 123.3095724 9.308558100000001)",2,Rizal Avenue,,,,,,,,
268432999,268429588,0,24695683,secondary,False,50.449,"LINESTRING (123.2938381 9.319380300000001, 123.2942844 9.319489300000001)",2,E. J. Blanco,,,,,,,,
268432999,2544479441,0,24695683,secondary,False,37.969,"LINESTRING (123.2938381 9.319380300000001, 123.2934923 9.3193679)",2,E. J. Blanco,,,,,,,,
268432999,1795617663,0,168277967,residential,False,104.16,"LINESTRING (123.2938381 9.319380300000001, 123.2938463 9.3184436)",,St. Anne,,,,,,,,
268433000,6716341557,0,24695692,secondary,False,86.099,"LINESTRING (123.2864477 9.3240991, 123.2856705 9.323992499999999)",2,E. Rovira,,,,,,,,
268433000,9116078728,0,42977626,secondary,False,45.735,"LINESTRING (123.2864477 9.3240991, 123.2866623 9.3237465)",2,Larena Drive,,,,,,,,
